cv
-0.53312975
-0.033440749999999915
0.047278250000000084
0.047278250000000084
0.047278250000000084
0.047278250000000084
0.047278250000000084
0.047278250000000084
0.047278250000000084
0.047278250000000084
0.047278250000000084
0.047278250000000084
0.047278250000000084
0.015247250000000044
0.010122250000000109
0.008840249999999994
0.007559250000000128
0.004997250000000064
0.002434250000000082
-0.002690749999999964
-0.009096749999999987
-0.009096749999999987
-0.009096749999999987
-0.009096749999999987
-0.009096749999999987
-0.003971749999999941
-0.003971749999999941
-0.003971749999999941
-0.003971749999999941
-0.00012774999999987102
0.002434250000000082
0.002434250000000082
0.007559250000000128
0.007559250000000128
0.008840249999999994
0.01780925000000011
0.02165325000000007
0.022934250000000045
0.022934250000000045
0.022934250000000045
0.022934250000000045
0.022934250000000045
0.022934250000000045
0.022934250000000045
0.022934250000000045
0.022934250000000045
0.022934250000000045
0.022934250000000045
0.02165325000000007
0.019090249999999972
0.01780925000000011
0.01780925000000011
0.016528250000000022
0.016528250000000022
0.016528250000000022
0.015247250000000044
0.015247250000000044
0.01396525000000004
0.01396525000000004
0.01396525000000004
0.01396525000000004
0.01396525000000004
0.01396525000000004
0.012684250000000064
0.012684250000000064
0.012684250000000064
0.011403250000000087
0.010122250000000109
-0.00012774999999987102
-0.0014097499999999874
-0.0014097499999999874
-0.0014097499999999874
-0.0014097499999999874
-0.0014097499999999874
-0.0014097499999999874
-0.0014097499999999874
-0.0014097499999999874
-0.0014097499999999874
-0.00012774999999987102
-0.010377749999999963
-0.010377749999999963
-0.010377749999999963
-0.010377749999999963
0.0011532499999999946
0.002434250000000082
0.002434250000000082
0.002434250000000082
0.002434250000000082
0.002434250000000082
0.002434250000000082
0.002434250000000082
0.002434250000000082
0.002434250000000082
0.0011532499999999946
-0.00012774999999987102
-0.00012774999999987102
-0.0014097499999999874
-0.0014097499999999874
-0.0014097499999999874
-0.0014097499999999874
-0.0014097499999999874
-0.0014097499999999874
-0.00012774999999987102
-0.0014097499999999874
-0.0014097499999999874
-0.0014097499999999874
-0.0014097499999999874
-0.0014097499999999874
-0.0014097499999999874
-0.00012774999999987102
-0.00012774999999987102
0.0011532499999999946
0.007559250000000128
0.007559250000000128
0.011403250000000087
0.012684250000000064
0.01396525000000004
0.01396525000000004
0.01396525000000004
0.01396525000000004
0.01396525000000004
0.01396525000000004
0.01396525000000004
0.012684250000000064
0.012684250000000064
0.012684250000000064
0.012684250000000064
0.011403250000000087
0.011403250000000087
0.011403250000000087
0.011403250000000087
0.011403250000000087
