cv
-1.6532390999999995
-0.8143210999999997
-0.4682400999999998
-0.030141099999999813
0.07242190000000037
0.08907190000000043
0.0980369000000001
0.11981090000000028
0.14030390000000034
0.16591890000000056
0.1902539000000003
0.21843190000000007
0.2261169000000003
0.2312399000000003
0.23251990000000025
0.2338009000000003
0.23508190000000015
0.23636290000000024
0.23764390000000035
0.23892490000000025
0.24020490000000014
0.24020490000000014
0.24148590000000025
0.24276690000000034
0.2440479000000002
0.2440479000000002
0.24788990000000036
0.24788990000000036
0.2581359000000003
0.26710190000000034
0.2673009000000004
0.2673009000000004
0.2673009000000004
0.2673009000000004
0.2673009000000004
0.2673009000000004
0.2673009000000004
0.2673009000000004
0.2673009000000004
0.2673009000000004
0.2673009000000004
0.2660199000000003
0.2608969000000003
0.25449290000000024
0.25065090000000034
0.25065090000000034
0.25065090000000034
0.25065090000000034
0.25065090000000034
0.25065090000000034
0.25065090000000034
0.25065090000000034
0.25065090000000034
0.25065090000000034
0.25065090000000034
0.2724239000000004
0.3006019000000002
0.3006019000000002
0.3006019000000002
0.3006019000000002
0.3006019000000002
0.3006019000000002
0.3006019000000002
0.3006019000000002
0.3070059000000003
0.3095669000000003
0.31725190000000025
0.3210939000000004
0.3210939000000004
0.3210939000000004
0.3210939000000004
0.3210939000000004
0.3210939000000004
0.3210939000000004
0.3210939000000004
0.3505529000000001
0.4056269000000004
0.4632619000000002
0.5093709000000002
0.5260209
0.5298629000000001
0.5324249000000003
0.5362669000000004
0.5362669000000004
0.5401099000000003
0.5426709000000003
0.5490749000000001
0.5503559000000002
0.5541979000000004
0.5593209000000001
0.5644449000000005
0.5810949000000003
0.5810949000000003
0.5810949000000003
0.5810949000000003
0.5810949000000003
0.5810949000000003
0.5810949000000003
0.5810949000000003
0.5810949000000003
0.5810949000000003
0.5810949000000003
0.5670059000000005
0.5606019000000002
0.5465139000000001
0.5452329000000005
0.5362669000000004
0.5362669000000004
0.5362669000000004
0.5362669000000004
0.5362669000000004
0.5362669000000004
0.5362669000000004
0.5362669000000004
0.5362669000000004
0.5362669000000004
