delta_x,delta_y,delta_angle
61.02333731412425,13.53793055190699,0.0034137589671440986
48.29990000422911,19.90949175031627,0.004911556787192236
20.3795662136372,14.292808366309904,0.002284720161757674
20.379501284182002,14.292864973513801,0.0022845881716970383
13.354107267979332,14.696089381160132,0.00287847210828124
11.433311513408983,13.586944890260611,0.0035741753038877524
11.433342013952567,13.58701463650098,0.0035742056245800092
0.25789233850777027,2.0630813223479136,0.002357615437821072
0.259095456337291,2.0623655614567458,0.0023580345114279596
0.4361510517082892,2.4601584107356285,0.002243871664887798
1.926466170015064,0.1195810708768879,0.003017288348342365
1.9260239721044847,0.11978773458215294,0.0030175047098596475
7.848804775942335,-6.076551345117575,0.002057406695720472
9.952868618420752,-8.153445430773697,0.0010124475902709743
9.959662102494375,-8.148017606904418,0.0010092132977233437
3.2733468473828844,-7.3968295886494335,-0.000820011163673601
3.2733497216692995,-7.396841436578175,-0.0008200007774606686
1.3166848538603697,-8.72471751862971,-0.0021061242833820084
-0.5648830479310931,-12.668641336288918,-0.0032180342190510003
-0.5649328796209375,-12.668695844479728,-0.003217995980679444
-0.216011847613252,-13.77174506776387,-0.0035837642616483576
-1.1742857038049217,-8.797075937168655,-0.0040298819830088106
-1.1748429539280927,-8.795617272735814,-0.004030573357190382
-6.299669415476257,-1.211176752803783,-0.002468242316348009
-6.2996614729804845,-1.2111717095827856,-0.0024682398705311187
-11.59886390098824,-3.1645577592188814,-0.0013175539650351357
-23.47698058350016,-4.687493871474622,-0.0015565099404015097
-23.477016862816164,-4.687484047853339,-0.0015565350155135353
-25.117792005327573,-1.289528456816132,-0.002127156443871031
-32.87257387733704,10.829690647174973,-0.0016302406106086644
-30.05044164619568,10.965029728032771,-0.00144053058840017
-31.650082121046523,15.933379717011002,-0.0004877621929277507
-29.73640543267812,15.797907375961389,-0.0003923918798586068
-28.427677047741025,18.157685747006944,-0.00010304394715956716
-35.405113753542864,18.71953794071413,0.0008720652752522326
-33.2802857297038,18.332655772969286,0.001013452609138227
-37.8313076788732,23.28160843282749,0.00015066062268765624
-38.633747390760334,33.28505032024393,0.0004627651266260542
-36.7284939729908,31.713404953425012,0.0006237709485204077
-36.54103255413297,43.3292142168769,-0.0013250359618160446
-34.660816859241315,41.533218450892996,-0.0011143208657657389
-30.41577920518426,43.961107072188746,-0.0016662500351362606
-23.58361278099599,43.46310909593962,-0.0024772191264742084
-21.671427576126337,41.55529589922736,-0.002303143311827784
-17.67070318099318,33.151708910143164,-0.0020092207327201553
-19.099640421067296,29.235882700634363,-0.0026948179216636768
-17.235451110553957,27.36102802506009,-0.002514744406842485
-19.514162277673247,25.669947931957086,-0.004854346035417276
-17.664404369622158,23.677832196180653,-0.004697302904393672
-17.259699260540838,21.37145373649673,-0.005034354501872365
-16.71422967623907,20.663179722776814,-0.005371216143811117
-14.784069434022577,18.765794029624708,-0.005215333288562448
-14.681391569672435,16.920360810331214,-0.0052382102483037145
-13.9454972346697,13.024718946728564,-0.004461447255298518
-12.309515227739524,11.358108132156248,-0.004235280945576806
-11.361862186333136,10.779276232027772,-0.004031232684404548
-10.150890617970445,9.017880176697364,-0.003810896009506149
-8.291732316586945,8.673778409235142,-0.0036548239965479984
-7.352866427880347,8.236795558722724,-0.003755824115612918
-6.435010291730355,6.842091121561244,-0.003507872783541232
-6.363282823647181,9.301333143979521,-0.0038059399458967203
-3.1068909765247748,8.018746014196765,-0.0032963095721013982
-2.4082121441458098,6.992268683228321,-0.0030266949012402677
-2.096649801982378,2.49935025821224,-0.002529949047816499
-1.7113838212194128,1.5485733538352755,-0.002236937441857365
-1.1015400768212107,-0.6903045593471551,-0.0018593865085927011
0.23295213617860566,-1.1609110845024229,-0.001356092694272422
0.27058828182340383,-1.5385479526393857,-0.0010932975998650498
0.2879504538442736,-1.2526166849519582,-0.0009715686346761914
2.049330106774556,-3.4331881989836432,-0.001005153807573266
2.0124748118430555,-3.1534904084381905,-0.0008379671553539693
3.09782019247604,-2.462357297801195,-0.0005013722876648326
3.2315054607548874,-2.514910764738424,-0.00035403536032977534
3.295526771871368,8.676896371482048,-0.0005294211540622829
-0.09163494061067523,12.252410636272707,-0.002238968129676421
0.19324518241405286,11.797481811109149,-0.002025081849454312
-1.394278002823432,11.138674695362882,-0.0026613532648471134
-7.48261755224198,-2.847438487284283,-0.0026693564993959034
-7.137254753762568,-2.650808813947909,-0.0025685376285024195
-7.784411887246598,-7.879278598522491,-0.0019294808412565062
-7.4371816938648765,-7.449453599147003,-0.0018635651182491938
-8.468020498346522,-12.726646760411088,-0.0012111078232802117
-8.79709741089474,-15.425330778574205,-0.0005394327920753782
-8.400014171232012,-15.052442128104602,-0.00045412590166473446
-11.667477448971635,-12.608865532070096,-0.0012556774324541046
-13.39908088750052,-5.551329836922148,-0.0014675257385242547
-12.901696333832913,-5.41471025957922,-0.0013754922888747198
-12.895167914380663,-2.40824086060668,-0.0014336857283878286
-12.451079769122877,-2.2619712067402036,-0.0013578746565242371
-10.304110517685618,-1.659012581465536,-0.0009599463646694252
-8.202200563418886,-1.1144653335326875,5.199448942586292e-05
-7.776939029218237,-0.8970888633810813,7.630648093219948e-05
-6.542954456140774,0.48651280239674,0.0003358419727979571
-5.839389298594489,-1.7954511333121423,0.0008475744180907992
-5.42532111332002,-1.6246592469104653,0.0008517092181390378
-4.531858749192478,-2.596268605862669,0.0012775930444063456
-4.139425278972837,-2.396829284933104,0.0012777772186768435
-1.831592632727944,-3.1147257294635167,0.001636638939899815
-0.7390085272011817,-3.518263740704593,0.001975355141297078
-0.22466666547909184,-3.3771169946265296,0.0019060609560777543
-2.0253557765458585,-3.059828174968944,0.003232432118571634
-2.173659739263959,-4.126385501489495,0.0039096349987326855
-1.6144174767622963,-3.5048426211958894,0.0037969917573603
-1.1326088537290497,-3.884622747776087,0.003916275807707613
-0.6902763562185102,-3.05718999234838,0.0037369698580258016
-0.4731143846325828,-4.273868297513392,0.0036022771765543303
1.1256220858603148,-8.317155866471149,0.0042861571952104655
1.1921306919419843,-7.802185289324979,0.0040345822864933465
2.645952453520988,-8.288500766723029,0.004163319835728018
2.9432558081066076,-7.083299714631644,0.004507415240939315
2.8614886545277933,-6.9974464488743715,0.004277775337657415
4.650579572644351,-6.308693364068256,0.003984673023065037
4.500874595708217,-6.372801435291608,0.0037713116291951923
5.60819384830444,-5.29872457412152,0.003771151517542986
6.675571715433367,-0.6360895545256489,0.0035859320379647884
6.314001900033558,-0.6621132852705957,0.0033340619356832645
4.914722483038514,2.759965152345699,0.0029296089010230376
4.650455981317152,4.548440276145782,0.002129432621903669
4.310074059144063,4.628919864532838,0.0019144537711391718
4.537769895522795,3.1247006966839095,0.001312027543491661
4.211969548235883,3.354261523755859,0.0011223908087287804
4.996269735036142,-0.5457175380468282,0.0010176438444822974
3.5305497975469673,2.728002279379421,0.001574540612289015
3.051298548346157,2.811214198631905,0.0013638248851902941
9.598007987393128,2.407330453759817,0.001989240449366861
8.412405840705127,1.8161117754843463,0.002354509927057218
8.077224521799478,1.8168294827013756,0.0021290865582388294
6.6562445569560325,3.237046643249108,0.0023206750344049835
6.410911620666629,3.1571645485245963,0.0021395613988718
4.193379060559936,4.7849390465475725,0.0012300651661050902
1.3130361547979623,6.651980860920045,0.00021925245345117783
1.067473521685602,6.42473998245398,0.0001920834904974473
0.41403798883531223,7.448113696583344,-0.0012946984745672377
-1.455308675035816,5.501984841913437,-0.0024029832682132967
-1.6003155921626613,5.249516330692496,-0.002359404463720047
-3.1060970166820376,4.040788380410636,-0.0029100618526070967
-3.1088542078102437,3.709123285706253,-0.0028016317278544488
-5.8082210094087285,1.228957907705559,-0.0036654472752443287
-6.786195084992561,-0.30486654210240655,-0.003921579060845283
-6.505553452078557,-0.360783527658965,-0.0037213882505744765
-11.838909551027067,-7.31137650780304,-0.0048684204719142594
-13.108134122574468,-7.167632898501419,-0.005181209703461177
-12.66020797737333,-7.299298616276205,-0.004951953748413193
-12.193164538300183,-3.2717545061918116,-0.004896486308327716
-11.742628602441211,-3.5078153278997064,-0.004651969366791639
-10.012934434067793,3.870446549435663,-0.004774760904638749
-7.5436424663551405,9.294896574239848,-0.005012435601332736
-7.303861243032051,8.976416009522104,-0.0047772049994666815
-3.805386404350121,10.604936242188721,-0.004526770190311214
-1.6858142958446207,9.483332676078897,-0.004233446973093669
-1.4836105662672476,9.023815784663839,-0.004012504706654741
-0.5794235580537467,8.02953203731255,-0.0037403243585820054
-0.4273818106490071,7.7856721011649315,-0.0034951505025098855
0.2161066868821173,4.539808555803837,-0.003193751931927944
-0.4482120871292997,-5.607162773755424,-0.002820367216534107
0.028002419514927983,-5.276321844158742,-0.0025619319659052893
-1.8461990918024704,-12.649015709513002,-0.0014380813735345888
-1.9672422556943747,-15.584557860800963,-0.0008861907704830402
-1.5381043055561647,-14.971975586044605,-0.0006746970374858712
-2.2743056853180303,-16.560391017462905,0.0003695830687410544
-4.47777445967128,-14.824007897355507,0.0013848538838486322
-4.107500857408434,-14.3543677293026,0.0014652920193553882
-2.5278161601088476,-7.476641879112134,0.0020200442954603328
-2.2808323203625047,-7.211986965583079,0.002058003401809625
-0.19985087894289144,-2.949645192193156,0.002265827967388952
5.007297067842081,10.324015853885866,0.002477697586068831
4.861390657253365,9.702039988945534,0.0024514470432669758
6.92761363307675,19.036422239470923,0.0024226628932236985
9.56709482510578,23.41261391262907,0.001917498723801261
8.97154637631068,22.326603517825912,0.0018372155352569665
12.40847295994126,21.980446320468353,0.0022747539726979057
11.52201090785562,21.133910161896477,0.0021216301678255644
17.455945502324308,13.454831040854762,0.003426387766603316
17.4595563428929,8.952587610408548,0.003964877524112319
16.596265497945954,8.894417511308799,0.003749076519496197
15.549425399058855,1.0742357927690929,0.0041136536396632565
14.517926908950912,-1.3349040497564542,0.004256824659456232
13.712144949234089,-1.009169768822721,0.004012800006686587
16.915429505676894,-1.9429108798141037,0.0037820075268082233
16.169513969927245,-1.6893963324603252,0.0035340444097312967
15.56830605404583,-0.06832671644344168,0.0034898950488793444
15.163284351314285,0.17710862930465315,0.0029857378560512824
14.53527498294054,0.3230433567309595,0.0027425481773058224
11.231564952871038,-0.48509465962813,0.002671790764327321
3.1228181230144174,-4.726368346712827,0.0027684996185539782
2.7555369010377166,-5.168650323284148,0.0026242506962424993
-1.147275121752141,-1.9472113526768893,0.00011211422309648183
-1.5590742207860289,-2.4611239693599227,-1.343164337459698e-05
-1.3249973327826887,-4.18682818144389,-0.0003867866821558413
0.2821621694025744,-8.688437615550425,-0.00021998403779773461
-0.4958116956300325,-8.838392183119055,-0.0003275424367587733
3.6145364511621807,-16.652134980265107,0.0005236095044687341
6.266331996517783,-19.82898016060607,0.0016638864632441011
5.212269395657692,-19.306429890177988,0.0014999177957231748
12.422688291841277,-24.2268319963663,0.0024746191324055084
11.197437923269524,-23.177573572284356,0.002271849579766997
20.069870577701792,-24.194994999889506,0.0034637921397113495
26.01260814937572,-21.21702949124409,0.003895494035229264
24.194530756941372,-19.825949613849247,0.0036077777853035274
37.98572334184453,-14.787598390689856,0.004630407276480454
47.14384275760466,-11.012871655803613,0.005256248476329225
45.33967218575852,-9.983691999862407,0.005131676226463732
42.785245578654006,-7.112143594937354,0.0011859789337893235
41.191815383030324,-6.270342043291253,0.0012351495389410511
34.39681739474836,-4.038436885267622,-0.003041641578173084
30.55062027038665,0.12293396085359203,-0.005071634290843414
29.101079083461503,0.22372960011112036,-0.0048050210377155326
25.301170695157985,7.733820712736089,-0.007812674085951491
23.641473931692385,16.624876057891843,-0.008914459458828579
22.46031110311155,16.948617838490158,-0.008527365758481039
17.664917880147396,1.588312893556216,-0.010126879795359582
16.404165588271237,2.450176233352817,-0.009831041379529408
17.76526380599607,-12.76900733791055,-0.007137543170748338
15.547802808291852,-13.156764375117163,-0.0057733218715985204
14.01778146927235,-12.550271419770194,-0.005537958079698233
10.537173330153886,-8.189871549988105,-0.004101398583334797
6.9569729325342,-1.5892347969556286,-0.004483642466946827
5.517211798582816,-1.1301637635831308,-0.004331532955171738
0.6856668406155368,0.04963369535283702,-0.0037644308983779025
-0.4928295622167305,0.3635875932326653,-0.0036355003144324725
-7.035651703728933,0.624789072088085,-0.002537625302071079
-10.483962582904685,2.1720844799734524,-0.0023098944403610526
-11.204156228642226,1.9622213176427872,-0.002105969468507626
-13.937518492850893,3.887345187690817,-0.0018053990951031375
-24.842713343823718,14.188442338966835,-0.003774259073073775
-24.424505087963393,13.446562141564062,-0.0033885805334613176
-28.75178241044329,9.386119461418188,-0.0035925215434423016
-27.964325365598437,8.745553389619761,-0.0031617529506650726
-30.43301754139591,6.718094442363679,-0.003356477578037031
-29.262426840558042,5.7111914063902365,-0.0027552707037983098
-27.56037635592889,5.322053301624384,-0.002286632466021661
-25.832123337515835,4.69165285966162,-0.0009835720532333043
-21.777139559776696,-14.851764588145926,0.00034279603450834375
-20.389815650174306,-13.8799534648268,0.00042739720002636254
-18.188047026336644,-29.848127364904794,0.0026746692826664733
-16.907937658011896,-28.586998809364864,0.002655553863768564
-14.80778861794075,-32.19782270832277,0.0033291886962302556
-13.67861662890052,-23.56134986101513,0.004934662920317856
