delta_x,delta_y,delta_angle
-13.953203316863485,-23.508326283814917,0.021052588033243492
-11.405474791181405,-19.03502631692356,0.021220900055012017
-10.489885073723215,-9.309279371987085,0.01982670249156867
-10.489888756703603,-9.309226711411293,0.019826648106967215
-9.379504185688845,-8.5104555154435,0.01944479645192883
-5.7577031537757035,-7.987920433024692,0.01890989417913587
-5.757674243692241,-7.987909188572529,0.018909903071235683
-1.8161972992299984,-1.6866756174312219,0.01581378999567089
-1.8183965562726383,-1.6845806265698908,0.0158106174507603
4.450645423861849,-2.3782804837941636,0.012717457168641949
5.865643874701245,-4.747711480091257,0.011797050695183232
5.865775502831186,-4.745734554065878,0.011796088190275845
6.439828547290288,-4.902588001310386,0.008883489745422168
3.670590712017936,-0.8082206718295002,0.0015704966573036538
3.6727571468918376,-0.8134234809262244,0.001574432396583866
-0.06440496606911428,1.144695559659425,-0.0037477500041082166
-0.06427777946139336,1.144689239310003,-0.003747733895433618
-2.006965547286563,-1.0315999117797272,-0.007225203437189883
-1.513355971873085,-2.418622389405828,-0.007963217708346843
-1.5133037850780175,-2.41904483102722,-0.007963013280873371
-1.0950784148492256,6.122701512693104,-0.011928296679008252
-1.894090427654768,8.010200589511506,-0.013755337105654285
-1.8943857102435036,8.00999150109963,-0.013755017750195508
-1.4644864186614055,9.856692498285268,-0.016899679720586105
-1.4644808305776564,9.856680302282664,-0.016899666054015525
0.2197553839384528,9.783316423070593,-0.017248262228773695
2.206857101426263,8.42050028628211,-0.016974029866970827
2.206895896255133,8.420479377294578,-0.01697401388845955
11.238532895651208,7.046205963915104,-0.014523608646798579
12.02614217530667,5.980100333333196,-0.01424873669856226
11.310307557069263,5.3404967651601085,-0.013094531439877172
8.668053580438823,-0.8034601467972192,-0.011142279843367475
8.052509001358487,-1.082546600852042,-0.010029334443137968
6.0691011835953965,-2.2353293230636577,-0.008979132398139295
-14.367060635471566,-7.819647088749387,-0.011122233869060761
-13.884119672007772,-7.865408066490867,-0.009884150732215293
-20.376226285784703,-7.9010679585087615,-0.009944328207038904
-32.768895297884285,-6.261758282184167,-0.012728511369061066
-31.27409089388119,-6.144542730168177,-0.011488352438723032
-36.42170142111736,-6.910284388446858,-0.012478960514673808
-34.45017517253952,-6.711532822476559,-0.01115416275578178
-44.46251360107162,-10.692212234251762,-0.013352646718840778
-60.792525215036726,-21.097904558048388,-0.015153702769635891
-58.1235119818417,-20.16037902956748,-0.014130516242099682
-60.138324192840514,-26.40797927707347,-0.011559767737838091
-55.85460604471776,-36.43037540366479,-0.0067668246312695655
-53.36082578791597,-34.980435768089166,-0.006229808078319527
-53.33926841500861,-37.77832634215255,-0.004044737093969857
-50.6427464083408,-36.197141523780246,-0.003711226314576604
-53.21522949219855,-39.407459491588355,0.0017278865082828135
-51.67747718109585,-38.78800267947378,0.003903267075447269
-48.900245858314825,-37.240685282080676,0.0039932922177840224
-47.95672384368529,-22.800001811139044,0.003356954608042326
-44.834617377854286,-19.413448690469664,0.0029210577402233534
-41.812238198147085,-18.07393541127294,0.002888665311772217
-44.077996089657475,-10.715310431222921,0.003527315250733936
-41.08742941258861,-9.454975572319379,0.00348595933213337
-34.9697579008319,-7.200240851471024,0.0040131162260395965
-29.189946099998636,-4.492451294743634,0.005248565465939718
-25.970567384043562,-3.38808922922644,0.005249830922554323
-22.479497134140434,-1.8187503534601988,0.0054453597094532725
-18.512100873871912,-1.4687497658903992,0.00692618179400666
-15.518010707305574,-0.6572802689860451,0.006779955354975102
-11.310553210793326,2.43273575530183,0.010132572130488916
-9.153836464799156,2.9260821426362256,0.009818129855397624
-2.863718303458759,7.2719454595252895,0.01115971224663584
0.6065775192477592,12.403733602848623,0.010968568333431118
1.9711524906568187,12.748200539732608,0.010479335409845067
3.6810779778128713,14.109291836530376,0.009511998442468294
8.202471250996991,15.728568417572035,0.007762370853605851
8.815948215656368,15.870397202656259,0.007117034988998156
8.53924467883161,15.050998507522287,0.00655573113529941
8.529051640732774,14.756790348498841,0.005803179820557893
8.222712501505427,16.143245237444475,0.0054490188645557915
8.371613189503998,16.560427782727167,0.004824815879472601
8.298640799194553,15.637658919812669,0.0042808748776047775
7.086189723178649,12.997485815291446,0.003558699055193407
5.992760421288634,11.389746614801822,0.0030018595447157768
5.790722692764885,10.190593003606116,0.002689568583673061
2.589536960282343,8.453613378540659,0.002567633785642217
2.3448488485763086,7.22357653043539,0.0022981764455036803
2.155072634447944,6.242923602116149,0.0026898567282883576
2.977456755112576,0.6570425502052236,0.004282179921662804
2.767101258294411,-0.2553009057051412,0.0038363904109218533
-1.387322127276587,9.1515083863659,0.005548954558128487
-5.10665324871256,9.509160859814436,0.0076951186972882704
-5.1547604395999045,9.033185893940482,0.007098540057057258
-8.938858848822553,1.671749439742186,0.00963560439086908
-8.818993892191422,1.3689873772560663,0.00902033069972925
-11.151365139696603,-2.795993554407488,0.010145892531521906
-10.122250735699406,0.6790114137056218,0.01314881527847603
-10.061083194612658,0.06888238137174252,0.012504284977006579
-7.845381780334756,4.8044514663359115,0.010948567365738434
-8.685896211496098,6.844335825822694,0.008994539719711656
-8.228039539055027,6.407596858927294,0.008591946665761727
-11.92416917704341,4.843957248847902,0.007888519250368715
-11.125877772254999,4.781654957943816,0.007496719127250435
-17.85800826105718,-1.2933862579996145,0.007174268502676355
-42.59894187150394,-15.820881152316115,-0.0006789443859254945
-39.95014876241578,-15.124815156531408,-0.0007138647384754689
-61.49408074381194,-19.415883144405445,-0.0051615178094462115
-75.83802172643206,-27.485258103449112,-0.013887010829109144
-72.07758536330462,-26.011198952628693,-0.013410725719818807
-84.49180904093315,-37.393306255784665,-0.018765824700268788
-79.42395118720331,-36.445347473861354,-0.01850985759271387
-112.96901226617389,-18.974644153937163,-0.01166845517540401
-119.18492578644674,-0.7870611609238889,-0.012953667123630974
-113.39117112603377,-1.3340956650756226,-0.01257828473820841
-119.90501593998185,22.673524903228405,-0.014513481625951785
-115.69837008708112,27.93521715580413,-0.013956713286420766
-111.55536130828636,27.4510696315489,-0.013805110345834742
-59.0791344138734,18.067109569552294,-0.0061921645499599795
-55.15618442327456,17.56942600164183,-0.006073931048584993
-44.02708918877984,13.131086395554787,-0.003063345051996653
-26.951188827792272,5.4143371776330484,0.0014146513438284567
-23.92870833489812,5.6848992154053475,0.0015059877673779315
-15.766384079781888,1.6672125169955432,0.003082496343574732
-5.260498490881704,-4.050486821687911,0.002131453522420173
-3.3281649383863043,-3.3166408864343646,0.0024421805062157065
17.47461933230906,-20.79621887242357,0.0024152695273589177
19.351389804708933,-19.80081668558693,0.0027951307929701295
23.589267285030996,-22.343350598037095,0.004661850376101828
23.571847756077446,-26.60502235876648,0.004884961044227816
25.623650126884566,-25.20112373632514,0.005210892200578147
25.765750101609644,-23.136675868746487,0.004907369120903129
28.132525152902197,-6.455878918100118,0.0029587059136901924
29.64109906275658,-5.98746703496936,0.003351314151187109
33.03347008515237,-0.9492609552445506,0.0029279670900881553
33.40101100594751,-1.3937190051574255,0.00313347982740066
40.86885551982359,9.81653885496354,0.001547644125970803
42.895350944148554,9.04768071003302,0.00025635921000768285
41.33511478404576,8.402531176005954,0.00019558999230235004
51.430262363894926,-1.1351517712029062,-0.004688827904709468
52.87543951081806,-1.9409172983154128,-0.005599236080358265
49.187908094159205,-2.575057721677027,-0.00558434261703918
50.11907252474968,1.0485400348528455,-0.006502221222062735
45.98014674457411,0.6849439788990513,-0.006507376096835163
43.42244515340849,10.863306071719954,-0.007583218064418917
37.30561414633066,13.709109434987285,-0.007344008581927488
33.05211342697451,14.2424033287678,-0.007449429665912173
21.819991385225954,15.928882873907053,-0.006723570830784421
13.211781134749517,21.62788589863779,-0.007396546252565017
11.370134307079176,21.15548519875216,-0.007014188980351196
-0.1002078104905076,31.67945322645692,-0.009919871150744866
-1.3205811027647332,30.888424214031783,-0.009345196954495628
-6.898844360525502,32.020910260141136,-0.010184319365437728
-14.813614273113805,20.068138561272068,-0.008679343825071836
-15.309647826439472,19.477833991288673,-0.008170366208266375
-15.969455273413232,13.010968237240636,-0.0064813339184216475
-20.610183749033606,17.8137460730148,-0.006611775441830412
-19.98180441631966,15.887279054459956,-0.005959711954930849
-27.17415788388579,25.396773723359928,-0.00790383226838195
-26.516787832821496,22.996124221534885,-0.007210444935082637
-29.09408291765801,28.902067774279924,-0.007888075381849094
-20.689534131384033,32.800300276982725,-0.006295239624850785
-20.593392752651685,30.748748692438976,-0.0057504402021613535
-12.969359962465822,29.27884073831032,-0.004744941641256884
-5.648050329254013,32.10033410696504,-0.0028514059407485984
-5.456040223405313,30.39355392801751,-0.0024351503073662597
-5.086680170083081,30.39667177939963,-0.0022071130443359443
2.6467675357317666,31.54594172031597,0.0026060943124234658
2.999382645031716,29.49084752114176,0.0026277084945127384
6.348324445953232,26.593952803823367,0.0041887818964604475
6.640605373461735,24.45058281277982,0.004121890887253525
12.637891332364944,25.138145820588807,0.006105444514917847
14.25745655766941,25.61941059534365,0.006837971188022141
14.6628740759593,24.031434340418706,0.006643490057854116
17.29577049544173,17.402054947668322,0.007324728922629578
19.079086732058023,8.590014741544817,0.007699961178420347
19.026669197194106,7.620386774828682,0.007531205740250586
20.660395865472697,-0.3502030231478651,0.006921927289417101
20.30555157313037,-1.2503638198780733,0.006817487658038574
22.606940539931788,1.6045531527571006,0.003908006744364747
21.838612585721073,5.036426112066868,0.0021048711191147397
21.22816250659156,4.305578669349953,0.002031668092238508
13.218238461061068,7.0191615973355805,-0.0021710662700372275
12.918396087522897,4.875494202664972,-0.0021731336185660663
11.961529722067887,3.6095453124433847,-0.0021929005383502322
12.322031054391626,3.428561151084028,-0.0017460040171556911
11.163300509445497,2.340429489332505,-0.0017942581306345194
10.631114420171796,2.5231910358217533,-0.0017663025260065148
15.966784913012765,1.7264310862005356,-0.0006163286691413711
14.125080398776932,1.3136952820187875,-0.0008446413301170914
15.254479303248644,0.993772675940108,-0.0008706255661785516
17.66805811628011,1.5309804098057247,-0.0010869406714108926
16.05910225394295,1.3766886804248704,-0.0012723456290713315
19.34068060551896,-0.659041377133436,-0.0011000614342058168
17.87801332765307,-0.6111398757737372,-0.001255895920145695
19.334276016615757,-1.5835513885449892,-0.0009039277215272031
20.77094463556368,-4.752261624963705,-0.0004276006822769644
19.495567446899887,-4.4434445175634405,-0.00044936001511099405
17.95993184021653,-3.7823577977501857,-0.00035697922485258094
17.577002687798085,-3.0920803869704425,4.540907850177569e-05
16.527613766461144,-2.7154093312591567,0.00013224108708484298
16.36205280805429,-2.805244927514538,0.000291467608679251
15.15828437856334,-1.5828593589643558,0.0002857034086136693
