engagement,contempt
0.0844,0.1904
0.084,0.1905
0.0856,0.1901
0.0869,0.1899
0.087,0.1903
0.0857,0.19
0.0845,0.1905
0.0846,0.1907
0.0841,0.1907
0.0862,0.1905
0.0877,0.1896
0.0883,0.1886
0.0946,0.1889
0.0925,0.1879
0.0912,0.1876
0.0874,0.1864
0.086,0.1869
0.086,0.1866
0.0847,0.1864
0.0847,0.1858
0.0854,0.1851
0.0869,0.1834
0.088,0.1821
0.0907,0.1793
0.094,0.176
0.0936,0.1764
0.0924,0.1775
0.0921,0.1778
0.0921,0.1778
0.0934,0.1765
0.0961,0.1739
0.1024,0.1682
0.1047,0.1662
0.1044,0.1665
0.0964,0.1736
0.0904,0.1795
0.0871,0.183
0.0854,0.185
0.0863,0.184
0.0855,0.1848
0.0855,0.1849
0.085,0.1855
0.0862,0.1841
0.0861,0.1843
0.0862,0.1841
0.0867,0.1836
0.0865,0.1838
0.0857,0.1847
0.086,0.1843
0.0872,0.183
0.0873,0.1829
0.0874,0.1828
0.087,0.1832
0.0867,0.1836
0.0871,0.1831
0.0859,0.1844
0.0859,0.1844
0.0856,0.1848
0.0862,0.1841
0.0872,0.1831
0.0898,0.1802
0.089,0.1812
0.0875,0.1828
0.0865,0.1839
0.0879,0.1824
0.0882,0.182
0.0898,0.1835
0.0876,0.1827
0.0882,0.182
0.0886,0.1816
0.0894,0.1807
0.0895,0.1807
0.0879,0.1823
0.0861,0.1844
0.0855,0.185
0.0854,0.1852
0.0861,0.1844
0.0857,0.1849
0.0852,0.1854
0.0857,0.1848
0.0863,0.1841
0.0867,0.1837
0.0879,0.1824
0.0886,0.1816
0.0893,0.1808
0.0926,0.1775
0.0959,0.1742
0.1021,0.1685
0.1015,0.169
0.102,0.1686
0.1083,0.1633
0.1123,0.1602
0.1171,0.1568
0.1148,0.1584
0.1166,0.1571
0.1215,0.1537
0.1236,0.1524
0.1341,0.146
0.1344,0.1458
0.1372,0.1443
0.1395,0.143
0.1352,0.1454
0.1375,0.1441
0.1357,0.1451
0.1381,0.1438
0.1375,0.1441
0.1386,0.1435
0.1477,0.1388
0.1471,0.1391
0.1501,0.1376
0.1407,0.1424
0.1319,0.1473
0.1324,0.147
0.14,0.1428
0.1245,0.1518
0.1157,0.1578
0.1076,0.1639
0.1077,0.1638
0.1046,0.1663
0.0995,0.1708
0.0958,0.1743
0.0947,0.1753
0.0942,0.1757
0.0912,0.1787
0.0882,0.182
0.088,0.1821
0.0851,0.1854
0.0837,0.1869
0.0825,0.1883
0.082,0.189
0.0817,0.1894
0.081,0.1903
0.0807,0.1905
0.0807,0.1906
0.0806,0.1907
0.0805,0.1909
0.0802,0.1911
0.0801,0.1914
0.0801,0.1913
0.08,0.1914
0.08,0.1914
0.0799,0.1915
0.0797,0.1918
0.0799,0.1917
0.0799,0.1916
0.0798,0.1917
0.0797,0.1918
0.0799,0.1917
0.08,0.1914
0.0802,0.1911
0.0809,0.1903
0.0808,0.1904
0.081,0.1902
0.0816,0.1901
0.0811,0.19
0.0817,0.1893
0.0824,0.1885
0.0821,0.1894
0.0834,0.1901
0.0868,0.1902
0.096,0.1902
0.1045,0.1902
0.1041,0.1898
0.1143,0.189
0.1199,0.1888
0.1139,0.1882
0.1054,0.1872
0.1016,0.188
0.0956,0.1884
0.1007,0.1874
0.0966,0.1865
0.0881,0.1864
0.0866,0.1869
0.0833,0.1882
0.0823,0.1887
0.0842,0.1865
0.0864,0.184
0.0889,0.1812
0.0889,0.1812
0.0888,0.1813
0.0883,0.1819
0.0886,0.1815
0.092,0.178
0.0915,0.1785
0.0894,0.1807
0.0886,0.1815
0.0867,0.1835
0.0854,0.185
0.0854,0.185
0.0848,0.1857
0.0852,0.1852
0.0872,0.183
0.0889,0.1812
0.0886,0.1815
0.0892,0.1809
0.0882,0.182
0.0848,0.1857
0.0842,0.1864
0.0829,0.1879
0.083,0.1898
0.0831,0.191
0.0844,0.1914
0.0841,0.1912
0.0838,0.1917
0.0843,0.1918
0.083,0.1918
0.0828,0.1919
0.0831,0.1919
0.0847,0.1916
0.0893,0.1917
0.088,0.1915
0.0846,0.1914
0.0852,0.1915
0.0853,0.1913
0.086,0.1911
0.0852,0.1913
0.0847,0.1916
0.0847,0.1918
0.0851,0.192
0.0836,0.192
0.0832,0.1916
0.0824,0.1912
0.081,0.1908
0.0813,0.1902
0.082,0.1889
0.0823,0.1886
0.0818,0.1895
0.0832,0.1876
0.0835,0.1872
0.0841,0.1865
0.0853,0.1851
0.0858,0.1846
0.0848,0.1857
0.0843,0.1862
0.0832,0.1875
0.0827,0.1882
0.0829,0.1879
0.0823,0.1886
0.0819,0.189
0.0816,0.1895
0.0818,0.1892
0.0817,0.1893
0.0818,0.1892
0.0817,0.1893
0.0811,0.19
0.0804,0.1909
0.0803,0.1913
0.0804,0.1916
0.0804,0.1919
0.0808,0.192
0.081,0.1918
0.0811,0.192
0.0814,0.192
0.0815,0.192
0.0818,0.192
0.0819,0.192
0.0829,0.1919
0.0825,0.1918
0.0822,0.1915
0.0822,0.1912
0.0824,0.1912
0.0825,0.1912
0.0824,0.1911
0.0827,0.1907
0.0838,0.1902
0.0843,0.1901
0.0842,0.1898
0.0951,0.189
0.0941,0.1876
0.0916,0.1844
0.0897,0.1803
0.0917,0.1783
0.098,0.1721
0.1032,0.1676
0.1051,0.166
0.1123,0.1604
0.113,0.1598
0.1155,0.158
0.1146,0.1586
0.1225,0.1532
0.126,0.1509
0.1234,0.1526
0.1154,0.158
0.1116,0.1608
0.1101,0.162
0.1086,0.1632
0.1082,0.1635
0.1073,0.1641
0.1037,0.1671
0.1047,0.1663
0.101,0.1694
0.0968,0.1733
0.0948,0.1753
0.0899,0.1802
0.0884,0.1818
0.0883,0.182
0.0878,0.1825
0.0904,0.1831
0.092,0.1853
0.0899,0.1864
0.0961,0.1864
0.0987,0.1874
0.0952,0.1884
0.094,0.189
0.0874,0.1896
0.0838,0.1892
0.0839,0.1885
0.0828,0.188
0.0824,0.1885
0.0823,0.1887
0.0825,0.1894
0.0838,0.19
0.0833,0.1902
0.0824,0.1905
0.0827,0.1901
0.0827,0.1903
0.083,0.1907
0.083,0.1907
0.0822,0.1908
0.0826,0.1909
0.0833,0.1913
0.085,0.1915
0.0848,0.1915
0.0857,0.1915
0.0856,0.1913
0.0845,0.1912
0.0838,0.1909
0.084,0.191
0.0884,0.1906
0.0875,0.191
0.0896,0.1913
0.0927,0.1915
0.0994,0.1914
0.1083,0.1913
0.1022,0.191
0.1007,0.1907
0.1093,0.1904
0.1149,0.1901
0.1612,0.19
0.1918,0.1893
0.2061,0.188
0.1477,0.1874
0.1666,0.1868
0.1585,0.1854
0.1528,0.1841
0.1159,0.1831
0.1141,0.1825
0.1076,0.1817
0.1001,0.184
0.0934,0.1847
0.0908,0.186
0.0877,0.1854
0.0841,0.1865
0.0847,0.1858
0.0843,0.1863
0.0843,0.1863
0.0845,0.186
0.0846,0.1859
0.0836,0.1871
0.0843,0.1862
0.0834,0.1873
0.0832,0.1875
0.0835,0.1871
0.0831,0.1876
0.0825,0.1884
0.0828,0.188
0.0827,0.1881
0.0822,0.1887
0.0823,0.1886
0.0827,0.1881
0.0828,0.1881
0.0825,0.1884
0.0826,0.1882
0.0831,0.1877
0.0844,0.1862
0.0849,0.1856
0.0856,0.1848
0.0853,0.1851
0.0859,0.1844
0.0873,0.1829
0.0873,0.1829
0.0887,0.1813
0.0913,0.1786
0.0903,0.1797
0.0915,0.1784
0.0913,0.1787
0.0883,0.1818
0.0894,0.1806
0.0867,0.1836
0.085,0.1854
0.0837,0.187
0.0834,0.1873
0.0825,0.1884
0.0826,0.1895
0.0827,0.1896
0.0821,0.1903
0.0822,0.1907
0.0834,0.1909
0.0846,0.1913
0.0857,0.1916
0.0837,0.192
0.0839,0.1919
0.0831,0.192
0.0842,0.1922
0.0832,0.1923
0.0849,0.1924
0.0859,0.1925
0.0885,0.1925
0.0934,0.1925
0.0919,0.1926
0.089,0.1926
0.0894,0.1926
0.0884,0.1926
0.0915,0.1926
0.0954,0.1926
0.095,0.1926
0.0906,0.1926
0.0896,0.1926
0.0867,0.1926
0.0866,0.1926
0.0833,0.1925
0.0849,0.1925
0.0837,0.1925
0.0833,0.1925
0.0829,0.1924
0.0816,0.1924
0.0812,0.1924
0.0807,0.1923
0.0811,0.1922
0.0811,0.192
0.0808,0.1918
0.0808,0.1918
0.081,0.1915
0.0812,0.1912
0.081,0.1905
0.0808,0.1905
0.0811,0.1901
0.0817,0.1893
0.0823,0.1896
0.0821,0.1897
0.083,0.1888
0.083,0.1882
0.0831,0.188
0.0836,0.1873
0.0836,0.1874
0.0857,0.1882
0.0859,0.1878
0.0857,0.1867
0.0844,0.1882
0.0829,0.1883
0.082,0.1897
0.0819,0.1908
0.0811,0.1913
0.081,0.1915
0.0808,0.192
0.0804,0.1921
0.0806,0.1921
0.0808,0.1921
0.0801,0.1921
0.0804,0.1922
0.0805,0.1922
0.0807,0.1923
0.0816,0.1922
0.0822,0.1922
0.0823,0.1922
0.0832,0.1921
0.0817,0.1921
0.0811,0.1921
0.0806,0.1921
0.0811,0.192
0.0809,0.1921
0.0817,0.1922
0.0812,0.192
0.0812,0.192
0.0809,0.1916
0.0802,0.1915
0.0799,0.1915
0.08,0.1915
0.0803,0.191
0.0806,0.1906
0.0808,0.1905
0.0804,0.1911
0.08,0.1915
0.0802,0.1914
0.0805,0.1917
0.0805,0.1919
0.0807,0.192
0.0806,0.192
0.0804,0.1922
0.0803,0.1923
0.08,0.1923
0.08,0.1923
0.0802,0.1923
0.0801,0.1922
0.0799,0.1921
0.0796,0.1922
0.0798,0.1922
0.0803,0.1922
0.0812,0.1922
0.0837,0.1922
0.0829,0.1921
0.0829,0.1922
0.0845,0.1922
0.0895,0.1923
0.0945,0.1924
0.1022,0.1924
0.1241,0.1924
0.209,0.1924
0.2581,0.1924
0.1872,0.1924
0.1503,0.1924
0.1381,0.1924
0.1357,0.1923
0.1455,0.1923
0.1295,0.1923
0.129,0.1923
0.1149,0.1923
0.1173,0.1923
0.1236,0.1923
0.1341,0.1923
0.1336,0.1923
0.134,0.1923
0.1169,0.1922
0.1059,0.1922
0.094,0.1921
0.0874,0.192
0.0842,0.192
0.0825,0.192
0.0824,0.1919
0.0818,0.1919
0.0816,0.1919
0.0817,0.1919
0.0816,0.1918
0.0819,0.1915
0.0818,0.1914
0.0814,0.1917
0.0809,0.1919
0.0803,0.1919
0.0805,0.1918
0.0806,0.1916
0.0806,0.1917
0.0805,0.1917
0.0808,0.1916
0.0811,0.1915
0.0813,0.1914
0.081,0.1914
0.0809,0.1913
0.0812,0.1911
0.0817,0.1911
0.0817,0.1909
0.0816,0.1905
0.0815,0.1904
0.0819,0.1899
0.0821,0.1896
0.0825,0.1887
0.083,0.1882
0.0827,0.1885
0.0827,0.1881
0.0834,0.1881
0.0837,0.1875
0.0847,0.1857
0.0844,0.1861
0.0844,0.1862
0.084,0.1866
0.0838,0.1868
0.085,0.1855
0.085,0.1854
0.085,0.1854
0.0849,0.1855
0.0853,0.1851
0.0855,0.1849
0.0856,0.1847
0.0853,0.1851
0.085,0.1855
0.0837,0.1869
0.0841,0.1864
0.0838,0.1868
0.0833,0.1874
0.0837,0.187
0.0833,0.1874
0.0837,0.1869
0.0837,0.187
0.0837,0.1869
0.084,0.1866
0.0836,0.1871
0.0849,0.1856
0.0845,0.1861
0.0847,0.1858
0.0846,0.1859
0.084,0.1866
0.0839,0.1868
0.0832,0.1876
0.0837,0.187
0.0833,0.1874
0.0829,0.1878
0.0828,0.188
0.0827,0.1882
0.0827,0.1881
0.083,0.1877
0.0825,0.1883
0.0829,0.1879
0.0838,0.1868
0.0845,0.1859
0.0845,0.186
0.0852,0.1852
0.0854,0.185
0.086,0.1842
0.0867,0.1835
0.0879,0.1822
0.0876,0.1825
0.0865,0.1838
0.0854,0.1849
0.0859,0.1844
0.0857,0.1847
0.0859,0.1844
0.0865,0.1837
0.0864,0.1839
0.088,0.1821
0.0889,0.1812
0.089,0.181
0.0916,0.1783
0.0943,0.1756
0.0981,0.172
0.1028,0.1679
0.1053,0.1658
0.1037,0.1671
0.1002,0.1701
0.0995,0.1708
0.0984,0.1717
0.0992,0.171
0.0965,0.1735
0.0961,0.1739
0.0953,0.1747
0.0944,0.1755
0.0997,0.1706
0.1041,0.1667
0.1059,0.1652
0.1079,0.1636
0.1073,0.1641
0.1111,0.1611
0.1144,0.1587
0.1135,0.1593
0.1179,0.1562
0.1172,0.1567
0.1159,0.1576
0.1109,0.1613
0.1061,0.1651
0.1031,0.1676
0.1006,0.1698
0.1003,0.17
0.0985,0.1717
0.0997,0.1706
0.1014,0.1691
0.1014,0.1691
0.1029,0.1678
0.1014,0.169
0.1022,0.1684
0.1013,0.1692
0.0955,0.1744
0.0932,0.1767
0.0917,0.1782
0.0909,0.179
0.0914,0.1785
0.0901,0.1799
0.0891,0.181
0.0887,0.1814
0.0889,0.1811
0.0878,0.1823
0.0862,0.1841
0.0856,0.1848
0.0847,0.1858
0.0877,0.1855
0.0875,0.1859
0.0902,0.1861
0.089,0.1857
0.0933,0.1859
0.0901,0.1867
0.091,0.1869
0.0915,0.1874
0.0895,0.1869
0.0878,0.1866
0.0847,0.1858
0.0859,0.1845
0.0858,0.1846
0.0873,0.183
0.0867,0.1836
0.0863,0.184
0.086,0.1843
0.0849,0.1856
0.084,0.1866
0.0834,0.1874
0.083,0.1878
0.0826,0.1883
0.0825,0.1884
0.0829,0.1879
0.0831,0.1877
0.0839,0.1867
0.0837,0.1869
0.0823,0.1885
0.0817,0.1893
0.0816,0.1894
0.0813,0.1898
0.081,0.1902
0.0805,0.1908
0.0808,0.1912
0.0812,0.1915
0.0812,0.1917
0.0818,0.1918
0.0811,0.192
0.0811,0.1921
0.0819,0.1922
0.082,0.1922
0.0831,0.1923
0.0832,0.1923
0.0827,0.1924
0.0842,0.1924
0.0826,0.1924
0.0824,0.1924
0.0829,0.1925
0.0821,0.1925
0.0818,0.1926
0.0823,0.1926
0.0822,0.1925
0.0827,0.1925
0.0838,0.1925
0.0836,0.1925
0.0833,0.1925
0.0828,0.1924
0.0839,0.1925
0.0867,0.1925
0.0903,0.1925
0.0935,0.1925
0.1093,0.1925
0.114,0.1925
0.1077,0.1926
0.1022,0.1926
0.0927,0.1926
0.0936,0.1926
0.091,0.1926
0.0925,0.1926
0.0886,0.1925
0.0877,0.1925
0.0859,0.1925
0.0819,0.1925
0.0819,0.1925
0.0808,0.1925
0.0806,0.1925
0.0808,0.1925
0.081,0.1924
0.0811,0.1924
0.0808,0.1923
0.0805,0.1922
0.081,0.1921
0.081,0.1919
0.081,0.1917
0.0809,0.1914
0.0811,0.1908
0.0813,0.1901
0.082,0.1889
0.0826,0.1882
0.0834,0.1873
0.084,0.1865
0.0857,0.1847
0.0875,0.1826
0.0889,0.1811
0.0878,0.1822
0.0888,0.1812
0.0925,0.1774
0.094,0.1759
0.0963,0.1736
0.0985,0.1716
0.0981,0.172
0.0997,0.1705
0.1011,0.1693
0.0986,0.1715
0.0995,0.1707
0.0996,0.1707
0.0979,0.1722
0.0988,0.1713
0.102,0.1685
0.0917,0.1782
0.0916,0.1783
0.0914,0.1785
0.0893,0.1807
0.0898,0.1802
0.091,0.1789
0.0895,0.1805
0.0895,0.1805
0.0889,0.1811
0.0909,0.1791
0.0923,0.1775
0.0915,0.1784
0.0915,0.1784
0.0899,0.1801
0.0882,0.1819
0.0878,0.1823
0.0862,0.1841
0.0862,0.1841
0.086,0.1843
0.0863,0.1839
0.0862,0.184
0.0859,0.1844
0.0861,0.1842
0.0858,0.1845
0.086,0.1843
0.0843,0.1862
0.0841,0.1864
0.0852,0.1852
0.0856,0.1847
0.0856,0.1848
0.0851,0.1853
0.0839,0.1867
0.0822,0.1887
0.0816,0.1894
0.0811,0.1907
0.0813,0.1914
0.081,0.1918
0.0811,0.192
0.0817,0.1921
0.0814,0.1922
0.0814,0.1923
0.0825,0.1923
0.0845,0.1923
0.084,0.1924
0.0863,0.1924
0.0915,0.1924
0.0971,0.1925
0.0967,0.1925
0.1092,0.1925
0.1097,0.1924
0.1037,0.1925
0.0974,0.1926
0.105,0.1926
0.1006,0.1927
0.0955,0.1927
0.0915,0.1927
0.088,0.1927
0.0877,0.1927
0.085,0.1927
0.0846,0.1926
0.0845,0.1926
0.0835,0.1926
0.0842,0.1926
0.0881,0.1927
0.0875,0.1927
0.0891,0.1927
0.0915,0.1926
0.0951,0.1926
0.095,0.1926
0.0953,0.1926
0.0983,0.1926
0.0978,0.1926
0.0982,0.1926
0.1002,0.1926
0.0957,0.1925
0.0953,0.1925
0.0902,0.1925
0.0871,0.1925
0.0864,0.1924
0.0828,0.1923
0.0827,0.1923
0.0824,0.1922
0.0828,0.192
0.0816,0.1919
0.0823,0.1918
0.082,0.1917
0.0859,0.1917
0.0885,0.1919
0.094,0.192
0.0953,0.1919
0.1015,0.1919
0.1026,0.1919
0.1077,0.1918
0.1138,0.1918
0.1124,0.1919
0.1051,0.1918
0.1068,0.1918
0.1132,0.1916
0.1086,0.1916
0.093,0.1916
0.0857,0.1916
0.0861,0.1916
0.0853,0.1917
0.0856,0.1918
0.0875,0.1917
0.0888,0.1917
0.0903,0.1918
0.0917,0.1919
0.0904,0.1918
0.093,0.1917
0.0901,0.1914
0.0908,0.1909
0.0915,0.1906
0.0917,0.1906
0.0926,0.1907
0.095,0.1909
0.0927,0.1912
0.0874,0.1914
0.0905,0.1914
0.0886,0.1916
0.0893,0.1919
0.0896,0.1921
0.0892,0.1919
0.0894,0.1919
0.089,0.1919
0.087,0.1919
0.086,0.192
0.0856,0.1921
0.0852,0.1922
0.0859,0.1923
0.0865,0.1924
0.0861,0.1924
0.0846,0.1924
0.084,0.1926
0.0832,0.1926
0.0828,0.1926
0.0828,0.1926
0.082,0.1926
0.0837,0.1926
0.0826,0.1926
0.0827,0.1926
0.0824,0.1926
0.0827,0.1926
0.0833,0.1926
0.0845,0.1926
0.0857,0.1926
0.0859,0.1926
0.088,0.1926
0.0902,0.1926
0.0947,0.1926
0.0994,0.1926
0.1009,0.1926
0.0985,0.1926
0.0972,0.1926
0.0947,0.1926
0.1001,0.1926
0.0967,0.1927
0.0997,0.1926
0.1023,0.1926
0.1011,0.1927
0.1025,0.1927
0.1107,0.1927
0.1018,0.1926
0.1009,0.1926
0.1058,0.1926
0.1125,0.1926
0.1144,0.1926
0.1208,0.1926
0.1271,0.1926
0.1537,0.1926
0.1552,0.1926
0.1613,0.1927
0.1479,0.1926
0.1411,0.1926
0.1506,0.1926
0.2022,0.1926
0.1765,0.1925
0.1624,0.1925
0.1524,0.1925
0.1558,0.1924
0.1429,0.1923
0.1269,0.1923
0.101,0.1922
0.0945,0.1922
0.0942,0.1919
0.0928,0.1919
0.0869,0.1919
0.0862,0.1919
0.0837,0.1917
0.0843,0.1914
0.0842,0.1909
0.0847,0.1905
0.0834,0.1901
0.0842,0.1889
0.0832,0.1885
0.0832,0.1875
0.0835,0.1882
0.0833,0.1885
0.0836,0.1894
0.0842,0.19
0.0851,0.1903
0.0847,0.1899
0.0833,0.1898
0.0825,0.1898
0.0828,0.1899
0.0839,0.1902
0.0833,0.1902
0.0837,0.1903
0.0837,0.1906
0.0831,0.1909
0.0824,0.191
0.0826,0.1912
0.0823,0.1912
0.0829,0.1916
0.0843,0.192
0.0835,0.1922
0.0844,0.1923
0.0829,0.1924
0.084,0.1925
0.0874,0.1925
0.0905,0.1925
0.0913,0.1925
0.0896,0.1925
0.091,0.1926
0.0899,0.1926
0.0901,0.1926
0.0878,0.1926
0.0893,0.1926
0.0921,0.1926
0.0896,0.1927
0.0869,0.1926
0.0856,0.1927
0.086,0.1927
0.0839,0.1927
0.0856,0.1927
0.0852,0.1927
0.0851,0.1927
0.0872,0.1927
0.0863,0.1926
0.0875,0.1926
0.085,0.1926
0.0863,0.1926
0.0853,0.1926
0.0872,0.1926
0.0877,0.1927
0.0957,0.1926
0.1005,0.1926
0.1069,0.1926
0.1105,0.1927
0.1055,0.1927
0.0987,0.1927
0.1177,0.1927
0.1183,0.1927
0.1196,0.1927
0.1327,0.1927
0.1385,0.1927
0.1273,0.1927
0.1271,0.1927
0.1007,0.1927
0.0965,0.1927
0.092,0.1927
0.0944,0.1927
0.0955,0.1927
0.0929,0.1927
0.0861,0.1927
0.0862,0.1927
0.0873,0.1927
0.0851,0.1927
0.0836,0.1927
0.0833,0.1927
0.0826,0.1927
0.0826,0.1927
0.0846,0.1927
0.0858,0.1927
0.0846,0.1927
0.0863,0.1927
0.0854,0.1927
0.0844,0.1927
0.083,0.1927
0.0838,0.1927
0.0832,0.1927
0.085,0.1927
0.0845,0.1927
0.0849,0.1927
0.085,0.1927
0.084,0.1926
0.0834,0.1926
0.0849,0.1926
0.0849,0.1926
0.0897,0.1926
0.0895,0.1926
0.09,0.1927
0.096,0.1926
0.0948,0.1926
0.0921,0.1926
0.0916,0.1926
0.0938,0.1926
0.0954,0.1926
0.0947,0.1926
0.0898,0.1926
0.0912,0.1925
0.0906,0.1925
0.0872,0.1923
0.0885,0.1923
0.0917,0.1921
0.0921,0.1918
0.0904,0.1916
0.0894,0.1914
0.0898,0.1915
0.0881,0.1915
0.0858,0.1914
0.0859,0.1912
0.0874,0.1908
0.0874,0.1909
0.0864,0.1903
0.0851,0.1897
0.0824,0.1893
0.0825,0.1884
0.0832,0.1875
0.083,0.1878
0.0832,0.1875
0.0837,0.1869
0.084,0.1866
0.0844,0.1862
0.083,0.1878
0.0828,0.188
0.082,0.1889
0.0816,0.1894
0.0812,0.1904
0.0811,0.1913
0.081,0.1915
0.0814,0.1918
0.0818,0.1917
0.0824,0.1917
0.0823,0.1918
0.0816,0.1919
0.0816,0.1921
0.0818,0.1922
0.0819,0.1923
0.0822,0.1924
0.0822,0.1924
0.0825,0.1925
0.0825,0.1925
0.0823,0.1925
0.0819,0.1925
0.0822,0.1925
0.0821,0.1925
0.0826,0.1926
0.0825,0.1925
0.0819,0.1926
0.0817,0.1926
0.0818,0.1925
0.0816,0.1925
0.0815,0.1924
0.0812,0.1924
0.0809,0.1923
0.0806,0.1923
0.0804,0.1923
0.0808,0.1924
0.0809,0.1924
0.0808,0.1923
0.081,0.1922
0.0807,0.1922
0.0802,0.1921
0.0807,0.1921
0.0806,0.192
0.0808,0.192
0.0812,0.1918
0.0821,0.1916
0.0813,0.1914
0.0812,0.1914
0.0806,0.1915
0.0804,0.1915
0.0806,0.1915
0.0809,0.1911
0.0811,0.191
0.0811,0.1907
0.0807,0.1906
0.0806,0.1906
0.0807,0.1905
0.0809,0.1903
0.081,0.1902
0.0814,0.1896
0.0821,0.1888
0.0824,0.1884
0.084,0.1866
0.0852,0.1852
0.0865,0.1837
0.088,0.1821
0.09,0.1799
0.0922,0.1777
0.0893,0.1807
0.0906,0.1793
0.0893,0.1806
0.0913,0.1786
0.0939,0.176
0.0951,0.1748
0.0928,0.177
0.0883,0.1817
0.0868,0.1834
0.0854,0.185
0.0832,0.1875
0.0823,0.1887
0.082,0.1889
0.0828,0.1895
0.0833,0.19
0.0837,0.1904
0.0854,0.1907
0.085,0.191
0.0883,0.1915
0.0862,0.1918
0.087,0.192
0.0865,0.1919
0.0887,0.192
0.0867,0.192
0.0872,0.192
0.084,0.1921
0.0841,0.1921
0.0848,0.1922
0.0834,0.1923
0.0864,0.1924
0.0869,0.1923
0.086,0.1922
0.0849,0.1923
0.0866,0.1922
0.0872,0.1921
0.0961,0.192
0.1039,0.192
0.1208,0.192
0.1393,0.1921
0.1215,0.1923
0.1062,0.1924
0.1018,0.1924
0.1008,0.1925
0.0969,0.1925
0.0989,0.1926
0.1181,0.1926
0.1287,0.1926
0.1145,0.1926
0.0918,0.1926
0.0878,0.1926
0.0874,0.1927
0.0877,0.1927
0.0956,0.1927
0.0955,0.1927
0.0939,0.1927
0.1002,0.1927
0.104,0.1927
0.1146,0.1927
0.0953,0.1927
0.0985,0.1927
0.0947,0.1927
0.0929,0.1927
0.0951,0.1927
0.0918,0.1927
0.0894,0.1927
0.0888,0.1927
0.0886,0.1926
0.0882,0.1926
0.0874,0.1926
0.0829,0.1926
0.0845,0.1926
0.0872,0.1926
0.0879,0.1926
0.089,0.1926
0.0885,0.1926
0.0876,0.1927
0.0922,0.1927
0.0925,0.1927
0.1017,0.1927
0.1168,0.1927
0.1193,0.1927
0.1184,0.1927
0.1265,0.1926
0.1121,0.1926
0.1274,0.1927
0.1271,0.1927
0.1542,0.1926
0.1686,0.1927
0.1762,0.1926
0.1672,0.1926
0.1203,0.1926
0.1161,0.1926
