engagement,contempt
0.1061,0.1651
0.1044,0.1665
0.1101,0.1619
0.1143,0.1588
0.1095,0.1624
0.1083,0.1633
0.1027,0.168
0.1019,0.1687
0.1029,0.1678
0.104,0.1669
0.1073,0.1641
0.1098,0.1622
0.1115,0.1609
0.1058,0.1654
0.1024,0.1683
0.1021,0.1686
0.1006,0.1699
0.1019,0.1688
0.1025,0.1684
0.1067,0.165
0.1116,0.1613
0.116,0.1582
0.1155,0.1588
0.1114,0.1621
0.106,0.1665
0.1034,0.169
0.0998,0.1724
0.0939,0.1781
0.0923,0.1798
0.0934,0.1791
0.0973,0.1754
0.1011,0.1715
0.1039,0.1683
0.1007,0.1711
0.105,0.1673
0.1022,0.1691
0.1058,0.1658
0.1057,0.1659
0.101,0.1697
0.097,0.1734
0.0962,0.1741
0.0953,0.175
0.0934,0.1768
0.0899,0.1804
0.0887,0.1816
0.0876,0.1829
0.0868,0.1837
0.088,0.1822
0.0909,0.1791
0.0958,0.1742
0.1004,0.1699
0.1083,0.1633
0.1194,0.1552
0.1231,0.1527
0.137,0.1563
0.1367,0.154
0.2301,0.1564
0.4002,0.1473
0.4148,0.1505
0.6713,0.145
0.5069,0.1486
0.3402,0.1428
0.281,0.1291
0.1955,0.1198
0.2157,0.1137
0.2222,0.112
0.236,0.1085
0.2636,0.1024
0.2543,0.1043
0.2368,0.1083
0.2883,0.0977
0.3242,0.0918
0.2555,0.1041
0.2061,0.1166
0.1988,0.1189
0.1923,0.1211
0.1655,0.1311
0.1587,0.1342
0.1627,0.1327
0.1466,0.1406
0.1426,0.143
0.1311,0.1494
0.1267,0.1528
0.118,0.1591
0.1126,0.1633
0.1074,0.1664
0.1023,0.1705
0.0985,0.1738
0.0948,0.1769
0.0922,0.1789
0.0907,0.1805
0.0911,0.1807
0.0914,0.1794
0.0919,0.1792
0.0904,0.181
0.0913,0.1844
0.0904,0.1836
0.0897,0.1843
0.0867,0.1862
0.0862,0.1869
0.0875,0.1844
0.0864,0.1854
0.0856,0.1865
0.0856,0.1863
0.0866,0.1884
0.0884,0.1885
0.0922,0.1893
0.1021,0.1899
0.1188,0.1904
0.1262,0.1902
0.1267,0.1908
0.1275,0.1882
0.1124,0.1878
0.0977,0.1871
0.0883,0.1865
0.0843,0.187
0.083,0.1884
0.0833,0.1878
0.0825,0.1886
0.0853,0.1889
0.0852,0.1891
0.0869,0.1886
0.0992,0.1878
0.1126,0.1869
0.1249,0.1867
0.207,0.1847
0.3745,0.1832
0.2008,0.182
0.2996,0.1764
0.2558,0.1804
0.1973,0.1812
0.1664,0.1802
0.1267,0.1785
0.1237,0.18
0.1168,0.1803
0.0891,0.1835
0.0857,0.1847
0.0854,0.185
0.0851,0.1853
0.0868,0.1834
0.0887,0.1814
0.0861,0.1843
0.089,0.1843
0.0943,0.1856
0.1034,0.1872
0.1191,0.1892
0.1718,0.1901
0.1434,0.1907
0.1264,0.1913
0.131,0.192
0.1335,0.1925
0.1138,0.1931
0.1086,0.193
0.1108,0.1928
0.1077,0.1924
0.1168,0.1927
0.1044,0.1929
0.0987,0.193
0.0968,0.1929
0.0957,0.192
0.088,0.1912
0.0875,0.1906
0.0862,0.19
0.092,0.1904
0.0907,0.1899
0.0971,0.1884
0.1065,0.1873
0.1005,0.1849
0.0937,0.1842
0.0937,0.1818
0.1018,0.1799
0.0985,0.1793
0.1023,0.1787
0.1058,0.1773
0.1006,0.1766
0.0971,0.1771
0.094,0.1762
0.0904,0.1798
0.0871,0.1832
0.0874,0.1828
0.0883,0.1819
0.0885,0.1817
0.088,0.1834
0.0888,0.1843
0.0886,0.186
0.0906,0.1861
0.0959,0.1871
0.1067,0.1867
0.1111,0.1876
0.1192,0.1879
0.1407,0.1882
0.2441,0.1886
0.2421,0.1874
0.3464,0.1871
0.5589,0.187
0.5318,0.1864
0.3674,0.1864
0.3253,0.1872
0.3461,0.1863
0.2817,0.1852
0.1796,0.187
0.1669,0.1875
0.1438,0.1898
0.1466,0.1912
0.1279,0.1918
0.1282,0.1935
0.1418,0.1964
0.1567,0.2004
0.2851,0.2089
0.2739,0.2091
0.4113,0.2104
0.3954,0.213
0.3422,0.217
0.2686,0.2128
0.2189,0.2096
0.2084,0.2137
0.1909,0.2134
0.1464,0.2073
0.1447,0.2065
0.133,0.2043
0.1257,0.1995
0.1197,0.1968
0.1195,0.1961
0.1133,0.1956
0.1127,0.1959
0.1196,0.1955
0.1254,0.1951
0.1559,0.1952
0.2191,0.1954
0.4164,0.1956
0.3387,0.1948
0.3844,0.1948
0.7,0.1945
0.9653,0.1949
2.729,0.1949
3.4667,0.1948
4.2427,0.1945
2.893,0.1942
3.914,0.1947
2.1116,0.1943
1.0008,0.1947
0.5065,0.1952
0.3804,0.1947
0.3655,0.1948
0.3884,0.1958
0.2943,0.1966
0.1877,0.1966
0.179,0.1973
0.1124,0.1963
0.0996,0.1959
0.0974,0.1958
0.0936,0.1953
0.094,0.195
0.0977,0.1948
0.0998,0.1951
0.0926,0.1944
0.0925,0.194
0.0919,0.1936
0.0857,0.1929
0.0832,0.1925
0.0834,0.1922
0.0834,0.1919
0.0859,0.1914
0.0852,0.1913
0.0854,0.1906
0.0854,0.1906
0.0839,0.1909
0.0843,0.1913
0.0873,0.1918
0.0866,0.1922
0.0893,0.1915
0.0902,0.1909
0.0963,0.1902
0.1755,0.1905
0.1607,0.19
0.1289,0.1886
0.108,0.1855
0.1033,0.1841
0.1051,0.1813
0.1138,0.1777
0.1216,0.1787
0.1214,0.1809
0.123,0.1857
0.1299,0.1894
0.1302,0.1915
0.1204,0.193
0.1049,0.1931
0.0973,0.1927
0.0943,0.1925
0.0953,0.1924
0.1539,0.1922
0.1436,0.1923
0.1374,0.1918
0.1313,0.1909
0.1323,0.1905
0.1263,0.1899
0.1284,0.1899
0.1107,0.1889
0.1074,0.1891
0.099,0.1889
0.0921,0.1902
0.0931,0.1908
0.0917,0.1909
0.0948,0.1906
0.0995,0.1904
0.0993,0.1891
0.1052,0.1865
0.1127,0.1832
0.1113,0.1786
0.1201,0.1737
0.1259,0.1718
0.1218,0.1685
0.122,0.1599
0.1369,0.1448
0.1601,0.1334
0.2091,0.1159
0.2469,0.1061
0.208,0.1162
0.1668,0.1306
0.1396,0.1434
0.1396,0.1433
0.1453,0.1403
0.1564,0.135
0.1399,0.1431
0.143,0.1414
0.139,0.1435
0.1321,0.1475
0.1107,0.1621
0.099,0.1721
0.1042,0.1809
0.1113,0.1853
0.1439,0.189
0.134,0.1925
0.1511,0.1956
0.1442,0.1969
0.162,0.1968
0.168,0.1977
0.179,0.1993
0.1773,0.2018
0.1781,0.2045
0.1807,0.2086
0.1475,0.2057
0.1335,0.2048
0.1387,0.2079
0.1358,0.2101
0.1448,0.2152
0.1453,0.2161
0.1394,0.2138
0.1417,0.2124
0.1333,0.2098
0.1154,0.2043
0.1091,0.2031
0.1351,0.2039
0.1093,0.2007
0.111,0.1989
0.1094,0.1979
0.0973,0.1969
0.0954,0.1956
0.0927,0.1946
0.0934,0.1935
0.0918,0.1923
0.0879,0.191
0.0873,0.1911
0.0921,0.1905
0.0909,0.1902
0.0939,0.1904
0.0936,0.1905
0.0949,0.1904
0.1072,0.1899
0.1049,0.1893
0.1037,0.189
0.1017,0.1902
0.1234,0.1907
0.1532,0.1913
0.1705,0.1917
0.1657,0.192
0.1911,0.1923
0.1881,0.1928
0.1881,0.1929
0.2008,0.1928
0.1788,0.1929
0.1446,0.193
0.1613,0.1931
0.1966,0.1933
0.2344,0.1936
0.3024,0.194
0.2342,0.1938
0.2061,0.1937
0.2458,0.1938
0.3329,0.194
0.4347,0.1944
0.3803,0.1944
0.771,0.1943
1.5707,0.1939
3.283,0.1942
1.0915,0.1941
0.6863,0.1938
0.7653,0.1937
,
,
,
,
,
,
,
,
,
,
,
,
,
,
31.6409,0.1928
18.5546,0.1926
0.4744,0.1924
0.163,0.1921
0.1268,0.192
0.1127,0.1916
0.1051,0.1904
0.102,0.1897
0.106,0.1892
0.1078,0.1897
0.1092,0.1894
0.1085,0.1892
0.1146,0.1896
0.1078,0.1902
0.094,0.1908
0.0878,0.1902
0.0862,0.1904
0.086,0.1907
0.0863,0.1914
0.0867,0.1917
0.0884,0.1917
0.0969,0.1914
0.116,0.1909
0.1598,0.1901
0.1684,0.1903
0.2237,0.1901
0.2057,0.19
0.1504,0.1909
0.1623,0.1912
0.1498,0.1918
0.1194,0.1924
0.1113,0.1926
0.1035,0.1926
0.088,0.1925
0.0909,0.1926
0.1117,0.1928
0.1583,0.1929
0.1673,0.1932
0.4152,0.1932
0.74,0.1941
0.4382,0.194
0.4746,0.1938
0.2702,0.1937
0.2221,0.1932
0.1976,0.193
0.1587,0.1931
0.12,0.1932
0.1236,0.1938
0.1334,0.1938
0.1431,0.1944
0.1408,0.1943
0.1451,0.1942
0.1328,0.1943
0.1234,0.1941
0.112,0.194
0.1049,0.1938
0.0951,0.1936
0.0924,0.1933
0.0892,0.1931
0.0872,0.193
0.0957,0.1929
0.0848,0.1928
0.0837,0.1927
0.0825,0.1925
0.0803,0.1924
0.0812,0.1924
0.085,0.1924
0.0912,0.1924
0.1066,0.1924
0.1106,0.1923
0.09,0.1923
0.0808,0.1922
0.081,0.1921
0.0799,0.1921
0.0798,0.1921
0.0798,0.1921
0.0822,0.1921
0.0814,0.1921
0.081,0.1922
0.0809,0.1923
0.0843,0.1923
0.0873,0.1924
0.0874,0.1924
0.0869,0.1924
0.0867,0.1925
0.0868,0.1926
0.0848,0.1926
0.0853,0.1926
0.0874,0.1926
0.0852,0.1927
0.0878,0.1928
0.0877,0.1929
0.0897,0.1932
0.0909,0.1934
0.0948,0.1934
0.0962,0.1935
0.1025,0.1935
0.1073,0.1935
0.1126,0.1934
0.1128,0.1934
0.1232,0.1934
0.1295,0.1933
0.126,0.1932
0.1281,0.1932
0.1291,0.1931
0.128,0.1931
0.1306,0.1931
0.1269,0.193
0.1214,0.193
0.1284,0.193
0.143,0.1931
0.1298,0.1932
0.1089,0.1931
0.1011,0.1932
0.0961,0.1932
0.0915,0.1931
0.0914,0.193
0.0934,0.1932
0.0976,0.1933
0.0978,0.1933
0.0997,0.1933
0.0992,0.1932
0.1019,0.1933
0.1035,0.1935
0.1076,0.1936
0.1127,0.1937
0.1103,0.1939
0.1096,0.1941
0.1075,0.1942
0.103,0.1942
0.1023,0.1943
0.0999,0.1944
0.0998,0.1944
0.1029,0.1944
0.1014,0.1941
0.0914,0.1937
0.086,0.1932
0.0844,0.1928
0.0841,0.1926
0.0861,0.1926
0.0904,0.1925
0.0911,0.1925
0.0928,0.1925
0.0969,0.1926
0.1123,0.1925
0.1257,0.1926
0.142,0.1926
0.1771,0.1925
0.2241,0.1925
0.2776,0.1925
0.3571,0.1925
0.5355,0.1925
1.5197,0.1925
3.622,0.1924
12.2051,0.1924
27.2325,0.1925
17.2705,0.1925
6.4362,0.1925
7.1174,0.1926
14.9531,0.1927
18.0896,0.193
19.5047,0.1934
26.5878,0.1937
7.761,0.1938
1.4431,0.1937
0.7953,0.1938
0.7562,0.1938
0.566,0.1937
0.277,0.1937
0.2165,0.1936
0.1734,0.1939
0.1378,0.1942
0.1155,0.1945
0.1006,0.1944
0.098,0.1952
0.1005,0.1955
0.1051,0.1949
0.1159,0.1948
0.1424,0.1946
0.2013,0.1928
0.4884,0.1925
0.7962,0.19
0.9928,0.1851
0.2654,0.1774
0.2186,0.173
0.2054,0.1708
0.4212,0.168
0.3047,0.1685
0.3275,0.1665
0.2331,0.1596
0.2298,0.1645
0.155,0.1702
0.175,0.1782
0.1946,0.1881
0.1969,0.1871
0.2265,0.1939
0.2079,0.1887
0.219,0.1966
0.1923,0.1909
0.1865,0.1887
0.1937,0.1964
0.21,0.1917
0.2002,0.1872
0.2037,0.1728
0.1933,0.1603
0.1818,0.1678
0.1749,0.165
0.2062,0.1722
0.1829,0.1633
0.1763,0.1545
0.1886,0.1528
0.1916,0.1463
0.1693,0.1363
0.1906,0.1268
0.2306,0.1149
0.2412,0.1123
0.2268,0.1161
0.2102,0.1208
0.226,0.1163
0.2206,0.1173
0.2241,0.1165
0.2256,0.1162
0.253,0.1103
0.2249,0.1178
0.2069,0.1241
0.1588,0.1429
0.1423,0.1513
0.1442,0.149
0.1276,0.1612
0.1286,0.1584
0.1158,0.1686
0.1256,0.1762
0.1334,0.1856
0.1439,0.1922
0.1667,0.1979
0.1677,0.1996
0.1662,0.2016
0.1531,0.1996
0.1401,0.1959
0.1325,0.191
0.1324,0.1849
0.1309,0.1766
0.1267,0.1681
0.1248,0.1564
0.1416,0.1442
0.1524,0.1385
0.1535,0.1376
0.1759,0.1276
0.2079,0.1164
0.2626,0.1028
0.3378,0.09
0.2455,0.1064
0.3183,0.0928
0.3257,0.0917
0.3474,0.0886
0.3861,0.0838
0.5683,0.0683
0.9266,0.0528
1.1171,0.0478
0.8773,0.0543
0.9363,0.0525
0.879,0.0543
0.76,0.0586
0.612,0.0657
0.4712,0.0755
0.4502,0.0773
0.336,0.0902
0.2805,0.0992
0.1965,0.1196
0.1815,0.1248
0.1615,0.1327
0.1354,0.1456
0.1324,0.1473
0.1293,0.1493
0.1244,0.1524
0.1283,0.15
0.124,0.1529
0.1125,0.1608
0.1002,0.1709
0.0959,0.1748
0.0913,0.1795
0.0871,0.1842
0.0857,0.1858
0.0849,0.1883
0.0857,0.19
0.0877,0.1914
0.0886,0.1919
0.0878,0.1917
0.0862,0.1915
0.089,0.1922
0.0881,0.1924
0.0883,0.1927
0.09,0.1922
0.0924,0.1922
0.0923,0.1927
0.0939,0.1929
0.102,0.194
0.1103,0.1942
0.1202,0.1948
0.1147,0.195
0.1048,0.1945
0.0924,0.194
0.0881,0.1933
0.0874,0.193
0.0868,0.1928
0.0858,0.1926
0.0869,0.1919
0.0905,0.1911
0.0953,0.1911
0.1002,0.1912
0.0931,0.1915
0.0845,0.1919
0.0814,0.1922
0.0821,0.1924
0.0827,0.1927
0.0834,0.1929
0.0837,0.193
0.0834,0.1929
0.0823,0.1927
0.0827,0.1926
0.0832,0.1926
0.0837,0.1925
0.0857,0.1924
0.0886,0.1923
0.094,0.1923
0.1019,0.1925
0.1125,0.1927
0.1415,0.1928
0.1479,0.193
0.1733,0.1931
0.3421,0.1933
0.5205,0.1934
0.4159,0.1934
0.4379,0.1935
0.436,0.1938
0.2333,0.1936
0.1729,0.1934
0.1064,0.1931
0.0908,0.1928
0.0896,0.1927
0.0857,0.1924
0.0867,0.1927
0.0876,0.193
0.0858,0.1926
0.0881,0.1924
0.091,0.1924
0.0898,0.1921
0.1208,0.1917
0.1341,0.1914
0.1075,0.1913
0.0909,0.1914
0.0836,0.1913
0.0839,0.1914
0.0854,0.1913
0.0907,0.1902
0.0991,0.1889
0.0979,0.1891
0.0894,0.1877
0.084,0.1876
0.083,0.188
0.0828,0.1885
0.083,0.1897
0.0838,0.1897
0.0833,0.1894
0.0828,0.1886
0.0827,0.1883
0.0834,0.1874
0.0822,0.1895
0.0823,0.1904
0.081,0.1906
0.0813,0.1913
0.0827,0.1918
0.0929,0.1919
0.102,0.1919
0.1337,0.1919
0.1422,0.1919
0.1257,0.1914
0.1463,0.191
0.1589,0.1915
0.1515,0.1917
0.1784,0.1915
0.1531,0.1913
0.1258,0.1913
0.1224,0.1915
0.1099,0.1917
0.0903,0.1919
0.0893,0.1924
0.088,0.1923
0.0958,0.1925
0.0998,0.1924
0.2088,0.1925
0.3606,0.1922
0.4538,0.192
0.1335,0.1917
0.1086,0.1916
0.1053,0.1914
0.1104,0.1914
0.1067,0.1915
0.1209,0.1913
0.1553,0.1912
0.1998,0.1914
0.2973,0.1915
1.3334,0.1916
2.3808,0.1917
1.9856,0.1916
2.631,0.1919
2.0105,0.1921
2.0279,0.1922
1.7229,0.1922
2.8117,0.1922
2.2578,0.1922
1.9991,0.1923
0.8197,0.1923
0.4934,0.1921
0.3953,0.1922
0.2775,0.1924
0.3371,0.1926
0.2303,0.1924
0.1457,0.192
0.1061,0.192
0.1021,0.192
0.1309,0.1916
1.1156,0.1917
20.3242,0.1918
25.1684,0.192
11.7518,0.1919
4.7956,0.1916
0.5859,0.1913
0.2258,0.1907
0.2175,0.19
0.1252,0.19
0.1129,0.1897
0.1074,0.1899
0.136,0.1899
0.1206,0.1904
0.1084,0.1903
0.1307,0.1906
0.3462,0.1913
0.1467,0.1913
0.1132,0.1913
0.0873,0.1914
0.0906,0.1918
0.0927,0.192
0.1059,0.1921
0.1087,0.1919
0.1031,0.1921
0.0954,0.1921
0.0825,0.1921
0.0815,0.1921
0.08,0.1922
0.0803,0.1923
0.0821,0.1924
0.0815,0.1925
0.0811,0.1925
0.0816,0.1925
0.0813,0.1926
0.0823,0.1926
0.0841,0.1926
0.0837,0.1926
0.0836,0.1926
0.0838,0.1926
0.0821,0.1926
0.0827,0.1926
0.0858,0.1926
0.0832,0.1925
0.0865,0.1924
0.0901,0.1922
0.0859,0.192
0.0881,0.192
0.0913,0.1919
0.0815,0.1916
0.08,0.1915
0.0802,0.1912
0.0804,0.191
0.0826,0.1909
0.0804,0.191
0.081,0.1902
0.081,0.1902
0.0807,0.1905
0.0811,0.19
0.0822,0.1888
0.0816,0.1895
0.0949,0.1894
0.0979,0.1893
0.1423,0.1884
0.1427,0.1876
0.1254,0.1879
0.1177,0.1885
0.1032,0.1894
0.0987,0.1909
0.0978,0.1913
0.0947,0.1911
0.0931,0.1909
0.0933,0.1916
0.0924,0.1922
0.0948,0.1923
0.0976,0.1925
0.0911,0.1924
0.0854,0.1925
0.0855,0.1926
0.0843,0.1928
0.0847,0.1926
0.0846,0.1925
0.0837,0.1926
0.0834,0.1926
0.0845,0.1927
0.0844,0.1927
0.0858,0.1927
0.0834,0.1927
0.0821,0.1926
0.0822,0.1926
0.0821,0.1926
0.0832,0.1926
0.0831,0.1925
0.0825,0.1926
0.0833,0.1927
0.0828,0.1926
0.0832,0.1924
0.0814,0.1924
0.0804,0.1924
0.0803,0.1925
0.0803,0.1926
0.0809,0.1927
0.0821,0.1927
0.0829,0.1928
0.0837,0.1929
0.0885,0.193
0.0891,0.193
0.0958,0.1931
0.1105,0.1932
0.1216,0.1933
0.1272,0.1936
0.1426,0.1938
0.157,0.1942
0.1514,0.1945
0.1432,0.1953
0.132,0.1952
0.1229,0.1952
0.1083,0.1953
0.11,0.1961
0.1213,0.1965
0.1382,0.1973
0.137,0.1982
0.1177,0.1983
0.1127,0.1983
0.1146,0.1984
0.1021,0.199
0.0951,0.2001
0.0932,0.1997
0.093,0.1999
0.0911,0.199
0.0905,0.1987
0.0906,0.1989
0.0897,0.1984
0.0891,0.198
0.0902,0.1985
0.09,0.1984
0.0905,0.1986
0.0902,0.1983
0.0898,0.1979
0.0873,0.1967
0.087,0.1965
0.0865,0.1959
0.1148,0.195
0.346,0.1946
1.6417,0.1944
0.9,0.1938
0.2014,0.1936
0.0963,0.1936
0.085,0.1935
0.0851,0.1933
0.0839,0.193
0.0831,0.1928
0.0815,0.1926
0.0821,0.1926
0.0822,0.1926
0.0823,0.1924
0.0835,0.1923
0.0837,0.1923
0.0834,0.1922
0.0833,0.1922
0.0834,0.1923
0.0835,0.1923
0.0833,0.1923
0.0835,0.1924
0.0843,0.1924
0.0869,0.1925
0.0918,0.1926
0.0986,0.1927
0.1132,0.1928
0.138,0.1929
0.1805,0.193
0.2801,0.1931
0.8729,0.1932
2.2445,0.1932
3.8935,0.1933
22.6973,0.1933
38.6331,0.1934
49.8729,0.1934
77.1559,0.1935
95.3504,0.1936
97.0378,0.1936
98.3163,0.1936
99.0875,0.1937
99.4906,0.1938
99.5749,0.1938
99.7036,0.194
99.6917,0.1941
99.7109,0.1943
99.7565,0.1945
99.8027,0.1946
99.8405,0.1946
99.8229,0.1945
99.8235,0.1945
99.8113,0.1946
99.8123,0.1944
99.8093,0.1944
99.7513,0.1945
99.6945,0.1945
99.6172,0.1944
99.3707,0.1943
99.4059,0.1941
99.5067,0.1938
99.4576,0.1936
99.3295,0.1935
99.2882,0.1934
99.0349,0.1934
98.8744,0.1933
98.8126,0.1933
98.8442,0.1933
98.8344,0.1932
98.8388,0.1932
98.568,0.1932
97.8794,0.1932
98.0024,0.1932
97.7316,0.1932
98.5491,0.1932
98.7564,0.1932
98.9747,0.1931
99.1227,0.1931
99.1147,0.1931
98.6418,0.1932
98.1498,0.1932
98.6218,0.1932
98.8774,0.1932
98.9461,0.1932
98.4441,0.1932
97.4661,0.1932
92.3093,0.1932
58.8579,0.1932
12.6947,0.1931
1.6955,0.193
0.3805,0.1929
0.2158,0.1928
0.1338,0.1926
0.0998,0.1924
0.0889,0.1922
0.0851,0.1919
0.0828,0.1914
0.081,0.191
0.0825,0.1906
0.0819,0.1902
0.0814,0.1899
0.0868,0.1902
0.1268,0.1894
0.2605,0.1888
0.3161,0.1879
0.7048,0.1872
0.409,0.1871
0.1151,0.1871
0.0861,0.1875
0.0834,0.1874
0.0829,0.1879
0.1088,0.1887
0.1807,0.1898
0.156,0.1903
0.1022,0.1902
0.0971,0.1902
0.0929,0.1901
0.0882,0.1896
0.0835,0.1894
0.0821,0.1888
0.0821,0.1889
0.0825,0.1884
0.0837,0.187
0.0839,0.1868
0.0844,0.1862
0.0882,0.182
0.0887,0.1814
0.0877,0.1825
0.086,0.1844
0.0863,0.184
0.0873,0.1829
0.0913,0.1786
0.0952,0.1747
0.1004,0.1699
0.1076,0.1639
0.1191,0.1554
0.1454,0.1399
0.1894,0.1218
0.1607,0.1327
0.1444,0.1404
0.1365,0.1446
0.1207,0.1543
0.1159,0.1576
0.1102,0.1618
0.1101,0.162
0.1035,0.1672
0.1004,0.17
0.0982,0.172
0.0959,0.1741
0.0909,0.1791
0.0883,0.1818
0.0865,0.1838
0.0873,0.1829
0.0863,0.184
0.0858,0.1847
0.087,0.188
0.0853,0.1894
0.0867,0.1902
0.0907,0.1907
0.0966,0.1911
0.0937,0.1916
0.0967,0.1921
0.0922,0.1923
0.0913,0.1926
0.0893,0.1928
0.0884,0.1929
0.0919,0.1931
0.1058,0.1933
0.104,0.193
,
0.109,0.1929
0.1178,0.1928
0.1105,0.1928
0.085,0.1927
0.0825,0.1927
0.0833,0.1927
0.0872,0.1927
0.0898,0.1928
0.0984,0.1929
0.0955,0.1929
0.0955,0.1929
0.0965,0.1929
0.0956,0.1929
0.0905,0.1928
0.0897,0.1928
0.1035,0.1926
0.3717,0.1926
4.8568,0.1926
27.6004,0.1927
15.2654,0.1927
18.4893,0.1928
24.8546,0.1929
28.193,0.1931
3.1469,0.1931
0.1426,0.1934
0.1058,0.194
0.1065,0.1949
0.1023,0.1944
0.0953,0.1942
0.0882,0.194
0.0905,0.1937
0.0965,0.1934
0.0956,0.1933
0.095,0.1932
0.0964,0.1931
0.0912,0.193
0.0876,0.193
0.0873,0.1929
0.0846,0.1929
0.0862,0.1929
0.0844,0.193
,
0.086,0.193
0.0861,0.1929
0.1083,0.1928
1.5822,0.1927
0.1512,0.1927
0.0889,0.1927
0.0858,0.1927
0.0874,0.1927
0.093,0.1927
0.0944,0.1927
0.094,0.1927
0.0994,0.1927
0.1202,0.1927
0.1632,0.1927
0.1925,0.1927
0.298,0.1927
0.3703,0.1927
0.2719,0.1927
0.2755,0.1927
,
0.3978,0.1927
0.1614,0.1926
0.2718,0.1927
0.3745,0.1927
0.9554,0.1927
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
9.8311,97.2354
0.2472,0.1915
0.0983,0.1935
0.0959,0.1924
,
,
,
,
,
,
,
,
,
47.4953,0.1936
49.833,0.1929
49.5938,0.1928
49.3166,0.1928
44.5069,0.1926
25.7501,0.1924
1.8945,0.1921
0.1313,0.1921
0.0944,0.1917
0.0885,0.1916
0.0961,0.1914
0.1043,0.1908
0.164,0.1916
0.1222,0.1915
0.1168,0.1918
0.085,0.1921
0.0866,0.1922
0.0834,0.1922
0.0811,0.1922
0.0822,0.1923
0.0848,0.1923
0.087,0.1924
0.096,0.1923
0.1234,0.1924
0.1107,0.1921
0.0963,0.192
0.0984,0.1917
0.0848,0.1918
0.0813,0.1919
0.0817,0.192
0.0812,0.1921
0.0808,0.192
0.0817,0.1922
0.0815,0.1922
0.0814,0.1923
0.0802,0.1923
0.0802,0.1923
0.0805,0.1922
0.081,0.1921
0.0809,0.1919
0.0811,0.1916
0.0812,0.1915
0.0821,0.1916
0.0813,0.1914
0.0807,0.1915
0.0808,0.1916
0.0813,0.1919
0.0827,0.1921
0.0859,0.1922
0.0873,0.1924
0.0874,0.1926
0.0878,0.1927
0.0907,0.1928
0.0897,0.1928
0.0873,0.1929
0.0871,0.1928
0.084,0.1928
0.0839,0.1928
0.0832,0.1929
0.0823,0.1929
0.0825,0.1929
0.0824,0.193
0.0821,0.1931
0.0822,0.1932
0.0827,0.1932
0.0823,0.1933
0.0839,0.1934
0.0855,0.1935
0.0884,0.1936
0.0954,0.1938
0.0946,0.1938
0.0956,0.1938
0.0989,0.1937
0.0959,0.1939
0.0967,0.1941
0.0919,0.1941
0.0914,0.1941
0.0966,0.1943
0.1016,0.1944
0.1118,0.1947
0.1267,0.195
0.1321,0.1949
0.1392,0.1949
0.1456,0.1956
0.1334,0.1953
0.1358,0.1955
0.1283,0.1956
0.1245,0.1955
0.121,0.1955
0.1203,0.1959
0.1071,0.1953
0.0928,0.1943
0.0912,0.1935
0.0942,0.1925
0.0999,0.1918
0.1117,0.1912
0.1165,0.1907
0.107,0.1915
0.1031,0.1914
0.1037,0.1916
0.109,0.1911
0.1209,0.191
0.1307,0.1894
0.11,0.1881
0.0966,0.1858
0.093,0.1833
