engagement,contempt
8.2343,0.1822
0.4229,0.1784
0.2201,0.1749
0.3146,0.1602
0.6594,0.1426
1.4366,0.1094
1.4331,0.07
3.4803,0.0261
10.3424,0.0142
35.9101,0.0062
56.5521,0.004
57.5736,0.0039
23.0498,0.0087
9.3517,0.0152
7.9911,0.0168
3.7779,0.0254
1.1389,0.048
1.4537,0.042
1.1458,0.0476
0.8247,0.0566
0.4795,0.0751
0.2694,0.1016
0.1794,0.1256
0.1282,0.1498
0.1004,0.1702
0.0904,0.1797
0.0854,0.185
0.0973,0.1881
0.1564,0.1902
0.2117,0.1911
0.2033,0.1918
0.1903,0.1921
0.1332,0.1924
0.1099,0.1925
0.0869,0.1925
0.0855,0.1925
0.086,0.1925
0.0874,0.1924
0.0889,0.1924
0.0882,0.1922
0.0874,0.192
0.0867,0.1921
0.0863,0.1921
0.0861,0.192
0.0862,0.1919
0.0874,0.1919
0.0954,0.1917
0.0983,0.1914
0.0928,0.1912
0.0919,0.1909
0.0877,0.1901
0.0919,0.1893
0.0938,0.1878
0.0961,0.1866
0.097,0.1856
0.1025,0.1833
0.1129,0.1794
0.1168,0.1753
0.1059,0.172
0.108,0.1731
0.1367,0.1723
0.1518,0.174
0.1501,0.1745
0.1322,0.1762
0.1254,0.1787
0.1112,0.1793
0.1034,0.1812
0.0936,0.183
0.0904,0.1843
0.0865,0.1837
0.087,0.1832
0.0862,0.1848
0.0867,0.1843
0.086,0.1844
0.0859,0.1845
0.0849,0.1856
0.0855,0.1861
0.0854,0.1865
0.086,0.1868
0.0838,0.1878
0.0838,0.1883
0.084,0.1887
0.085,0.189
0.0849,0.1888
0.085,0.1892
0.0853,0.1895
0.0857,0.1897
0.0866,0.1896
0.0889,0.1895
0.0879,0.1895
0.0853,0.189
0.0853,0.1881
0.0854,0.1876
0.086,0.1876
0.0867,0.1877
0.0869,0.1868
0.0872,0.1858
0.0881,0.186
0.0889,0.1864
0.0893,0.1874
0.089,0.1881
0.088,0.1882
0.0879,0.1883
0.087,0.188
0.0866,0.1875
0.0864,0.1878
0.0851,0.1879
0.0852,0.1879
0.0852,0.1883
0.0858,0.1883
0.0856,0.1889
0.0855,0.1892
0.0854,0.1888
0.0846,0.1888
0.0844,0.1887
0.0841,0.1892
0.0853,0.189
0.0879,0.1893
0.0926,0.1899
0.0974,0.1898
0.1052,0.1907
0.1207,0.1911
0.1233,0.1916
0.1227,0.1917
0.1294,0.192
0.137,0.1923
0.143,0.1924
0.1611,0.1925
0.1816,0.1926
0.2038,0.1926
0.2087,0.1926
0.2329,0.1926
0.2466,0.1926
0.2855,0.1927
0.3173,0.1927
0.3879,0.1927
0.4095,0.1927
0.4011,0.1927
0.4007,0.1927
0.5203,0.1927
0.4465,0.1927
0.3649,0.1927
0.2893,0.1927
0.2902,0.1927
0.2667,0.1927
0.2448,0.1927
0.2389,0.1927
0.2043,0.1927
0.2067,0.1926
0.1933,0.1926
0.1706,0.1926
0.138,0.1926
0.1111,0.1925
0.097,0.1924
0.0905,0.1923
0.0866,0.1923
0.0839,0.1922
0.0828,0.1921
0.0821,0.1921
0.0821,0.1921
0.0822,0.1921
0.0825,0.1921
0.0826,0.1922
0.0828,0.1922
0.083,0.1922
0.0832,0.1922
0.0986,0.1921
0.1593,0.1921
0.339,0.192
,
5.6648,0.192
0.2598,0.192
0.1014,0.1919
0.1003,0.1919
0.1411,0.192
0.1384,0.192
0.2493,0.1921
0.5348,0.1921
0.5598,0.1921
1.4196,0.1919
6.5291,0.1917
6.1997,0.1914
6.7854,0.191
10.7362,0.1905
7.8017,0.19
3.4539,0.1888
0.9374,0.1871
0.382,0.1846
0.2913,0.1839
0.2344,0.181
0.1499,0.1818
0.1173,0.1816
0.1491,0.1806
0.3095,0.1814
0.7421,0.1824
5.1153,0.1828
20.7535,0.183
38.1676,0.1842
41.3918,0.1847
44.6884,0.1829
46.1146,0.1829
47.0869,0.1826
46.4913,0.1833
48.0936,0.1852
49.3784,0.1872
48.1734,0.1882
42.4568,0.1894
28.3502,0.19
24.2086,0.1898
10.6641,0.1897
1.3821,0.1896
3.1152,0.1897
13.5548,0.1898
27.4391,0.1909
26.0001,0.1906
27.1378,0.1907
30.2214,0.1907
32.1284,0.1902
17.5936,0.1898
1.8813,0.1892
0.9502,0.1896
0.534,0.1893
0.5128,0.1892
0.289,0.1884
0.2683,0.1869
0.1974,0.1852
0.0988,0.1818
0.0937,0.1761
0.1041,0.1667
0.1217,0.1536
0.1495,0.1379
0.2058,0.1166
0.2579,0.1035
0.2649,0.1021
0.3585,0.0982
1.9176,0.0937
2.3363,0.0903
4.8716,0.063
10.5019,0.0528
18.3973,0.0375
20.6011,0.0234
25.441,0.0163
32.4433,0.0109
35.6571,0.0062
80.1783,0.0022
95.8435,0.0009
98.8569,0.0004
99.339,0.0003
99.5348,0.0003
99.6644,0.0002
99.7129,0.0002
99.7408,0.0002
99.7619,0.0002
,
,
,
,
,
,
,
,
,
,
,
,
,
99.906,0.0001
99.9051,0.0001
99.9062,0.0001
99.9057,0.0001
99.904,0.0001
99.9027,0.0001
99.9028,0.0001
99.9009,0.0001
99.9037,0.0001
99.9076,0.0001
99.91,0.0001
99.907,0.0001
99.9036,0.0001
99.8997,0.0001
99.8986,0.0001
99.8992,0.0001
99.8959,0.0001
99.8951,0.0001
99.8934,0.0001
99.8895,0.0001
99.8869,0.0001
99.8853,0.0001
99.886,0.0001
99.8885,0.0001
99.8929,0.0001
99.8901,0.0001
99.8848,0.0001
99.8778,0.0001
99.8682,0.0001
99.856,0.0001
99.8366,0.0002
99.8114,0.0002
99.7909,0.0002
99.7768,0.0002
99.7473,0.0002
99.7288,0.0002
99.7143,0.0002
99.6719,0.0002
99.6188,0.0002
99.5232,0.0003
99.496,0.0003
99.4375,0.0003
99.3254,0.0003
99.321,0.0003
99.2736,0.0003
99.176,0.0004
99.027,0.0004
98.6816,0.0005
98.3976,0.0005
98.5106,0.0005
98.6893,0.0005
98.4392,0.0005
98.2708,0.0005
98.2274,0.0006
98.5256,0.0005
98.7847,0.0005
98.7234,0.0005
98.3754,0.0005
98.0445,0.0006
97.992,0.0006
98.3917,0.0005
99.0061,0.0004
99.042,0.0004
98.9581,0.0004
98.847,0.0004
98.4928,0.0005
98.0518,0.0006
96.692,0.0008
,
,
,
,
,
,
,
,
,
,
,
,
,
,
69.952,0.0029
88.4907,0.0016
94.6323,0.001
89.4446,0.0015
88.8395,0.0015
89.2761,0.0015
87.7997,0.0016
44.7674,0.0051
12.9999,0.0123
8.1861,0.0162
4.687,0.0222
7.0755,0.0309
15.5343,0.0529
11.4026,0.0718
3.2276,0.0817
1.2422,0.0896
3.6272,0.0953
21.1471,0.1027
20.3795,0.1183
10.9919,0.1264
12.6129,0.1326
11.2311,0.1363
5.3147,0.1317
2.2707,0.1217
0.5638,0.1207
0.1691,0.1292
0.1601,0.133
0.1591,0.1334
0.161,0.1326
0.1716,0.1282
0.1941,0.1202
0.3167,0.0929
0.5549,0.0692
0.8581,0.0549
0.7813,0.0577
1.055,0.0492
1.6404,0.0389
2.572,0.0306
5.2939,0.0206
15.6792,0.011
32.466,0.0067
60.031,0.0037
87.4943,0.0016
95.4663,0.0009
98.5534,0.0005
99.2208,0.0004
99.4016,0.0003
99.4589,0.0003
99.4954,0.0003
99.5763,0.0003
99.5379,0.0003
99.5631,0.0003
99.6476,0.0002
99.7097,0.0002
99.7185,0.0002
99.6811,0.0002
99.329,0.0003
99.3967,0.0003
99.5811,0.0003
99.629,0.0002
99.7141,0.0002
99.7685,0.0002
99.7897,0.0002
99.771,0.0002
99.7678,0.0002
99.75,0.0002
99.7079,0.0002
99.4884,0.0003
99.3652,0.0003
98.7972,0.0004
97.4633,0.0007
93.1956,0.0012
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
99.8763,2.4127
95.0667,0.6204
20.1519,0.0101
83.2908,0.002
97.8334,0.0006
98.7991,0.0004
99.152,0.0004
99.4894,0.0003
99.6267,0.0002
99.7126,0.0002
99.7298,0.0002
99.7392,0.0002
99.7239,0.0002
99.7291,0.0002
99.748,0.0002
99.7796,0.0002
99.7581,0.0002
99.7292,0.0002
99.7543,0.0002
99.7744,0.0002
99.7894,0.0002
99.7672,0.0002
99.7194,0.0002
99.6627,0.0002
99.6741,0.0002
99.6867,0.0002
99.6689,0.0002
99.6355,0.0002
99.5734,0.0003
99.5752,0.0003
99.5921,0.0003
99.5264,0.0003
99.3564,0.0003
99.1847,0.0004
99.0995,0.0004
98.972,0.0004
98.4189,0.0005
97.781,0.0006
95.8057,0.0009
89.7789,0.0015
80.6676,0.0021
73.1575,0.0027
47.341,0.0048
24.702,0.0082
9.2784,0.0151
6.957,0.0177
7.7416,0.0167
7.2565,0.0173
6.3147,0.0187
7.5577,0.0169
5.9815,0.0193
4.4297,0.0228
3.5896,0.0256
2.4392,0.0315
1.4994,0.0409
1.126,0.0477
1.3136,0.0439
1.2611,0.0449
1.2983,0.0442
1.0845,0.0486
1.3779,0.0428
1.401,0.0424
1.891,0.0361
2.7488,0.0296
5.4522,0.0203
5.1059,0.0211
5.2124,0.0208
4.5423,0.0225
5.5506,0.0201
6.1008,0.0191
5.6319,0.02
3.6263,0.0254
3.8392,0.0246
3.492,0.0259
2.4018,0.0318
2.2531,0.0329
0.9441,0.0522
,
0.4385,0.0783
0.3503,0.0968
0.1748,0.1271
0.1649,0.1344
,
,
,
,
,
,
,
,
,
0.4346,0.1769
30.3301,0.176
34.0906,0.1749
38.162,0.1724
37.1715,0.161
36.0942,0.1621
36.4911,0.1584
35.5825,0.1461
32.1618,0.1406
28.138,0.1066
25.7598,0.1073
17.7261,0.0521
8.1281,0.0191
49.128,0.0048
64.3646,0.0034
33.4739,0.0066
18.2119,0.0101
8.5566,0.0159
3.8559,0.0247
2.4861,0.0313
3.2496,0.0359
2.3281,0.0434
2.6751,0.0379
3.4587,0.0429
4.8022,0.0606
5.6493,0.077
4.244,0.1006
5.1579,0.1174
6.7412,0.1376
5.7311,0.1518
5.7473,0.1655
5.6199,0.1717
5.3607,0.1771
8.5578,0.1802
8.5382,0.1836
3.549,0.187
2.1629,0.1889
2.0743,0.1902
1.8058,0.1911
1.5089,0.1915
1.5429,0.1917
1.5612,0.1919
2.056,0.1919
2.6608,0.1921
4.6927,0.1922
11.0188,0.1922
13.1943,0.1923
13.8245,0.1925
20.8786,0.1926
17.465,0.1926
19.0724,0.1926
21.0465,0.1926
20.8608,0.1926
25.3261,0.1926
13.6572,0.1926
5.5028,0.1925
1.7194,0.1925
0.5641,0.1926
0.6276,0.1926
0.3933,0.1926
0.3041,0.1926
0.472,0.1926
0.428,0.1926
0.441,0.1926
0.4959,0.1926
0.8125,0.1926
2.1751,0.1926
1.9064,0.1926
3.3385,0.1926
2.3635,0.1926
3.9101,0.1927
7.9008,0.1926
5.3991,0.1926
3.0133,0.1926
6.3292,0.1926
17.5664,0.1926
17.2178,0.1926
7.8535,0.1926
2.2072,0.1926
2.5099,0.1926
2.7975,0.1927
3.9658,0.1927
6.8669,0.1927
4.0263,0.1926
1.8816,0.1926
9.5197,0.1926
34.5812,0.1926
39.945,0.1926
33.84,0.1926
17.302,0.1926
5.6733,0.1926
0.4027,0.1926
0.2586,0.1925
0.1802,0.1925
0.1421,0.1925
0.1558,0.1925
0.1923,0.1925
0.2658,0.1925
0.2452,0.1926
0.219,0.1926
0.2694,0.1926
0.3293,0.1926
0.3031,0.1926
0.4458,0.1926
0.5268,0.1925
0.6132,0.1925
0.4846,0.1925
0.6113,0.1925
0.7818,0.1926
1.3475,0.1926
2.3177,0.1926
3.4899,0.1926
6.427,0.1926
7.5851,0.1926
7.9378,0.1926
6.9984,0.1926
8.0292,0.1926
5.362,0.1926
4.9705,0.1926
5.5833,0.1926
5.5036,0.1926
9.7693,0.1926
13.3484,0.1926
18.3607,0.1926
25.2102,0.1926
25.3483,0.1926
25.2291,0.1926
15.9996,0.1926
12.9822,0.1926
11.467,0.1926
9.251,0.1926
8.0686,0.1926
7.0613,0.1927
7.3329,0.1927
7.6171,0.1927
6.1389,0.1927
4.9136,0.1926
2.9875,0.1926
3.8889,0.1926
5.0523,0.1926
6.2493,0.1926
14.3846,0.1927
21.5093,0.1927
23.3156,0.1927
28.8087,0.1927
27.0966,0.1927
22.1291,0.1927
18.5009,0.1927
14.4717,0.1927
15.5508,0.1927
14.332,0.1927
14.2877,0.1927
10.4116,0.1927
6.5782,0.1927
3.9106,0.1927
1.9822,0.1927
1.615,0.1926
1.1718,0.1926
0.8265,0.1926
0.8725,0.1927
0.9021,0.1927
1.2427,0.1927
0.8576,0.1927
0.763,0.1927
0.6981,0.1927
0.3764,0.1927
0.2519,0.1927
0.2116,0.1927
0.1713,0.1927
0.4264,0.1927
3.0224,0.1927
4.7889,0.1927
10.3735,0.1927
27.9352,0.1927
37.7966,0.1927
22.5783,0.1927
21.5814,0.1927
18.0638,0.1927
22.2063,0.1927
31.8081,0.1927
26.0043,0.1927
23.1489,0.1926
13.0651,0.1926
,
0.6693,0.1926
0.2133,0.1926
0.2498,0.1925
0.3307,0.1925
0.3466,0.1925
0.5414,0.1924
0.6891,0.1924
1.6735,0.1923
0.4426,0.1924
0.247,0.1924
0.2314,0.1924
0.1708,0.1924
0.3288,0.1924
0.5977,0.1924
0.5107,0.1923
0.2454,0.1923
0.1656,0.1923
0.1652,0.1923
0.2342,0.1923
0.4226,0.1924
0.8875,0.1925
1.6524,0.1926
1.8563,0.1926
1.7654,0.1926
5.7891,0.1926
6.4903,0.1927
7.9194,0.1927
10.5818,0.1927
11.6099,0.1927
12.5496,0.1927
15.0847,0.1927
18.4008,0.1927
20.8592,0.1927
23.1058,0.1927
22.2948,0.1927
18.0893,0.1927
11.0284,0.1927
34.4558,0.1927
,
45.8354,0.1927
47.8788,0.1927
47.3323,0.1927
3.4754,0.1927
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
4.008,0.2129
0.1409,0.1842
0.1131,0.1791
0.1061,0.165
0.1162,0.1573
0.1682,0.1296
0.2735,0.1004
0.3312,0.0908
0.1975,0.1191
0.1595,0.1333
0.1597,0.1332
0.2729,0.1005
0.3821,0.0842
0.3802,0.0845
0.5584,0.0691
0.9064,0.0536
1.0339,0.05
1.3128,0.0442
1.1845,0.0467
1.3462,0.0438
1.7526,0.038
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
99.862,0.0002
99.8681,0.0002
99.031,0.0005
99.7968,0.0002
99.8155,0.0002
99.8107,0.0002
99.8286,0.0002
99.7132,0.0002
99.7627,0.0002
99.7774,0.0002
99.6392,0.0002
99.4103,0.0003
97.869,0.0006
92.4747,0.0012
84.8811,0.0018
81.6906,0.0021
82.381,0.002
82.0765,0.002
84.9504,0.0018
75.0478,0.0025
58.2822,0.0038
46.4761,0.0049
39.3516,0.0057
24.9649,0.0081
12.2206,0.0128
6.3051,0.0187
3.6722,0.0252
2.0629,0.0344
1.7183,0.0429
1.2236,0.0507
0.9754,0.056
0.8985,0.0536
0.5851,0.0672
0.6149,0.0655
0.6495,0.0636
0.499,0.0731
0.6817,0.062
0.8073,0.0567
0.7747,0.058
0.5834,0.0673
0.2892,0.0975
0.183,0.124
0.1472,0.139
0.1473,0.1389
0.1426,0.1413
0.1421,0.1416
0.1325,0.1577
0.175,0.1703
0.2473,0.1764
0.2886,0.1782
0.3429,0.1728
0.3055,0.1736
0.3076,0.1697
0.3089,0.1668
0.2787,0.1705
0.2481,0.1751
0.2888,0.18
0.3304,0.1852
0.3314,0.1861
0.275,0.1863
0.2749,0.1863
0.1825,0.1846
0.1364,0.1828
0.1118,0.1817
0.0991,0.1763
0.1023,0.1682
