engagement,contempt
99.9169,0.0001
99.9174,0.0001
99.9173,0.0001
99.9172,0.0001
99.9173,0.0001
99.9175,0.0001
99.9175,0.0001
99.9176,0.0001
99.9175,0.0001
99.9173,0.0001
99.9176,0.0001
99.9178,0.0001
99.9179,0.0001
99.918,0.0001
99.9178,0.0001
99.9174,0.0001
99.9173,0.0001
99.9167,0.0001
99.9161,0.0001
99.9153,0.0001
99.914,0.0001
99.9137,0.0001
99.9124,0.0001
99.911,0.0001
99.9081,0.0001
99.9039,0.0001
99.8993,0.0001
99.8958,0.0001
99.89,0.0001
99.8801,0.0002
99.8658,0.0002
99.8449,0.0002
99.8291,0.0002
99.8111,0.0002
99.7701,0.0002
99.7351,0.0003
99.7025,0.0003
99.6572,0.0003
99.5814,0.0004
99.5117,0.0004
99.4072,0.0005
99.3595,0.0005
99.2553,0.0005
99.2731,0.0005
99.3904,0.0004
99.3104,0.0004
99.2922,0.0005
99.4234,0.0004
99.465,0.0004
99.4918,0.0004
99.4935,0.0004
99.4989,0.0004
99.3768,0.0005
99.2893,0.0005
99.1547,0.0007
99.0737,0.0008
98.9671,0.0009
98.7675,0.0011
98.4551,0.0014
97.843,0.0019
96.5274,0.0033
93.2388,0.0068
87.5405,0.0126
66.3293,0.0408
30.579,0.1509
13.5688,0.3902
6.0694,1.153
13.4853,2.7144
21.059,4.1719
32.8166,6.3641
40.689,5.238
44.9964,3.8931
47.0675,2.5888
48.4331,1.5097
49.0088,0.8038
49.1968,0.484
49.2434,0.407
49.2511,0.3527
48.922,0.3048
48.435,0.2665
47.5293,0.2414
45.9549,0.2279
43.6591,0.2187
40.4199,0.2122
33.6045,0.2041
24.2312,0.1998
13.0491,0.1973
5.2375,0.1961
1.6812,0.1946
0.6706,0.1936
0.2983,0.1928
0.1976,0.1922
0.1606,0.1921
0.1307,0.1921
0.1085,0.1922
0.0986,0.1923
0.0982,0.1924
0.095,0.1923
0.0919,0.1923
0.0905,0.1922
0.0886,0.1921
0.0878,0.1921
0.0869,0.1919
0.1126,0.1918
0.2378,0.1916
0.9916,0.1914
3.9624,0.1914
14.0829,0.1916
13.9771,0.1915
6.5564,0.1913
2.9326,0.1912
0.6765,0.1911
0.2922,0.191
0.1552,0.191
0.1559,0.1909
0.1345,0.1909
0.1267,0.1906
0.1207,0.19
0.1156,0.1894
0.1009,0.1894
0.093,0.1899
0.0911,0.1898
0.0913,0.1903
0.0932,0.1902
0.0898,0.1908
0.0925,0.1909
0.089,0.1914
0.0935,0.1915
0.0978,0.1918
0.0904,0.1921
0.0922,0.1923
0.09,0.1924
0.0906,0.1927
0.0915,0.1929
0.0906,0.1931
0.0902,0.1933
0.0917,0.1936
0.0944,0.1937
0.0969,0.1939
0.1025,0.1941
0.1047,0.1945
0.1094,0.1946
0.1043,0.1946
0.1044,0.1944
0.1131,0.1941
0.1337,0.1941
0.1287,0.194
0.1395,0.1939
0.1277,0.1938
0.114,0.1939
0.121,0.1938
0.1186,0.1943
0.1111,0.1941
0.1088,0.1939
0.1108,0.194
0.1118,0.194
0.1118,0.1941
0.1081,0.1941
0.1065,0.1945
0.1098,0.1945
0.1115,0.1946
0.1135,0.195
0.1111,0.1949
0.1123,0.1953
0.1125,0.1956
0.1109,0.1958
0.1141,0.1963
0.113,0.1973
0.115,0.1987
0.1215,0.2002
0.1158,0.1999
0.1156,0.2007
0.112,0.2004
0.1135,0.2007
0.1129,0.2
0.103,0.1985
0.1032,0.1986
0.1045,0.1988
0.1039,0.1988
0.1035,0.1987
0.1025,0.1978
0.0984,0.197
0.1103,0.1969
0.1079,0.1967
0.1023,0.1958
0.098,0.1943
0.0962,0.1935
0.0946,0.1925
0.1073,0.1918
0.1071,0.1911
0.1151,0.1903
0.1195,0.1897
0.1292,0.1887
0.1292,0.1879
0.1415,0.187
0.1686,0.1863
0.176,0.1867
0.1889,0.1861
0.2749,0.1871
0.3908,0.185
0.4264,0.1823
0.4308,0.1844
0.4849,0.1813
0.5081,0.1812
0.4872,0.1784
0.5161,0.177
0.4849,0.1685
0.413,0.1699
0.3711,0.1705
0.458,0.1683
0.4719,0.1615
0.493,0.1496
0.376,0.1371
0.365,0.1407
0.335,0.1499
0.2849,0.136
0.258,0.1309
0.3033,0.1192
0.2921,0.1171
0.3354,0.1104
0.4077,0.1045
0.3375,0.1097
0.3763,0.0853
0.3726,0.0857
0.5698,0.0685
0.788,0.0577
0.9277,0.0529
0.7739,0.0582
0.7953,0.0574
0.9648,0.0518
0.5867,0.0673
0.843,0.0556
1.3252,0.0437
1.5031,0.0409
0.8309,0.056
0.9183,0.0531
0.4165,0.0806
0.7907,0.0575
0.9471,0.0522
0.4128,0.081
0.2745,0.1004
0.2904,0.0975
0.2824,0.0989
0.208,0.1162
0.1675,0.1302
0.151,0.1376
0.1185,0.1563
0.1096,0.1629
0.1071,0.165
0.1013,0.1698
0.0929,0.1778
0.0929,0.1779
0.0914,0.1817
0.0889,0.1836
0.0878,0.1851
0.0877,0.1867
0.0881,0.1884
0.0898,0.1898
0.0944,0.1901
0.0966,0.1922
0.1018,0.1925
0.1124,0.1934
0.123,0.1941
0.1388,0.1943
0.1651,0.1945
0.1855,0.1949
0.1723,0.1951
0.1784,0.1957
0.1904,0.1953
0.2446,0.1953
0.2486,0.1946
0.2677,0.1944
0.2884,0.1944
0.4319,0.1944
0.4855,0.1943
0.5042,0.1942
0.5447,0.194
0.5183,0.1938
0.4206,0.1932
0.3299,0.1926
0.2094,0.1923
0.1796,0.1917
0.1678,0.1908
0.2123,0.1901
0.1919,0.1894
0.1723,0.1893
0.142,0.189
0.1128,0.1892
0.0932,0.1895
0.0911,0.1896
0.0919,0.1896
0.0912,0.1896
0.0908,0.1894
0.089,0.1894
0.0876,0.1898
0.086,0.1911
0.0867,0.1916
0.0871,0.1919
0.087,0.1921
0.086,0.1923
0.0844,0.1922
0.085,0.1923
0.0857,0.1925
0.0854,0.1926
0.0873,0.1925
0.0885,0.1926
0.0908,0.1926
0.0952,0.1926
0.0974,0.1927
0.1016,0.1926
0.1015,0.1926
0.1075,0.1926
0.1071,0.1925
0.1079,0.1925
0.1111,0.1925
0.1079,0.1925
0.1023,0.1924
0.1012,0.1924
0.0997,0.1924
0.0988,0.1924
0.0985,0.1924
0.0951,0.1924
0.0942,0.1922
0.0944,0.1922
0.0954,0.1921
0.0928,0.192
0.0931,0.1918
0.0917,0.1916
0.0918,0.1916
0.092,0.1914
0.093,0.1912
0.0917,0.1908
0.0916,0.1903
0.094,0.1893
0.0965,0.1876
0.0952,0.1869
0.0937,0.1864
0.0938,0.1855
0.0939,0.1835
0.0942,0.1816
0.0937,0.1809
0.0911,0.1801
0.0931,0.1769
0.0949,0.1752
0.0967,0.1735
0.104,0.167
0.0992,0.1713
0.1,0.1705
0.0968,0.1735
0.0966,0.1736
0.0965,0.1738
0.0961,0.1741
0.0971,0.1765
0.1009,0.1795
0.0996,0.1836
0.1021,0.1849
0.1068,0.1861
0.1131,0.1879
0.1082,0.1892
0.1133,0.1892
0.1143,0.1892
0.12,0.189
0.1291,0.1892
0.1349,0.1893
0.1317,0.1889
0.1354,0.1882
0.1591,0.1886
0.1864,0.1884
0.2006,0.1882
0.2516,0.1884
0.2606,0.1889
0.2636,0.1889
0.2272,0.1894
0.2386,0.1896
0.2076,0.1903
0.1817,0.1907
0.1487,0.1911
0.1383,0.1911
0.1346,0.1913
0.1251,0.1914
0.1076,0.1912
0.1071,0.1912
0.1116,0.191
0.1162,0.1912
0.115,0.1913
0.1142,0.1914
0.1156,0.1915
0.1186,0.1916
0.116,0.1917
0.1145,0.1918
0.1112,0.1919
0.1095,0.1919
0.1114,0.192
0.1165,0.1921
0.1152,0.192
0.1099,0.1918
0.1188,0.1915
0.1324,0.1911
0.1421,0.1905
0.1394,0.1898
0.1442,0.1882
0.1531,0.1882
0.161,0.187
0.1833,0.1834
0.1758,0.1853
0.1616,0.1847
0.1753,0.1844
0.1624,0.1773
0.153,0.1676
0.1465,0.1635
0.1473,0.1584
0.1719,0.1493
0.2087,0.1366
0.2701,0.1195
0.3671,0.1042
0.5027,0.0894
0.7894,0.072
1.3198,0.0548
1.4678,0.0507
1.5706,0.0477
2.152,0.0403
2.2426,0.0398
2.0692,0.0407
3.5134,0.0307
4.5348,0.0265
8.9143,0.018
12.3826,0.0145
9.4848,0.0169
12.2146,0.0145
10.9564,0.0154
13.9109,0.0131
13.118,0.0137
10.1203,0.016
11.9765,0.0142
7.5268,0.0184
3.8739,0.0264
3.5321,0.0274
1.7275,0.0398
1.0723,0.0507
0.9702,0.0532
0.5857,0.0692
0.5358,0.0723
0.3623,0.0884
0.248,0.1075
0.188,0.124
0.1773,0.1274
0.1587,0.1347
0.129,0.1499
0.1137,0.1603
0.1225,0.1689
0.1239,0.1723
0.131,0.1742
0.1422,0.1759
0.1535,0.1799
0.1665,0.183
0.1832,0.1845
0.1897,0.186
0.1816,0.188
0.1724,0.1882
0.1619,0.1885
0.1349,0.1893
0.1233,0.1895
0.113,0.1896
0.1092,0.1895
0.1053,0.189
0.1115,0.1897
0.1482,0.1891
0.1722,0.189
0.1864,0.1882
0.2598,0.1885
0.3152,0.1875
0.3708,0.1852
0.3378,0.1824
0.2918,0.1777
0.2441,0.1754
0.2075,0.1712
0.2707,0.1648
0.3259,0.1456
0.4107,0.1233
0.3732,0.1031
0.8457,0.0798
2.5877,0.0509
8.7375,0.0311
29.2728,0.0181
58.973,0.0111
86.1069,0.0055
95.4814,0.0025
97.3815,0.002
98.4386,0.0015
99.1924,0.0009
99.3848,0.0007
99.6844,0.0004
99.7104,0.0004
99.7728,0.0003
99.768,0.0003
99.7783,0.0003
99.7905,0.0003
99.804,0.0003
99.8144,0.0003
99.8412,0.0002
99.8326,0.0002
99.8367,0.0002
99.8253,0.0002
99.8318,0.0002
99.823,0.0002
99.8227,0.0002
99.8221,0.0002
99.8144,0.0002
99.8048,0.0002
99.8077,0.0002
99.7973,0.0002
99.7729,0.0002
99.8,0.0002
99.8093,0.0002
99.8117,0.0002
99.7905,0.0002
99.794,0.0002
99.7872,0.0002
99.8168,0.0002
99.8109,0.0002
99.8111,0.0002
99.8309,0.0002
99.8364,0.0002
99.8445,0.0002
99.8543,0.0002
99.8649,0.0001
99.8714,0.0001
99.8768,0.0001
99.8844,0.0001
99.8865,0.0001
99.8919,0.0001
99.8967,0.0001
99.9007,0.0001
99.9023,0.0001
99.9055,0.0001
99.9083,0.0001
99.9082,0.0001
99.9088,0.0001
99.9107,0.0001
99.9124,0.0001
99.9134,0.0001
99.9146,0.0001
99.9144,0.0001
99.9152,0.0001
99.9157,0.0001
99.9154,0.0001
99.9164,0.0001
99.9158,0.0001
99.9163,0.0001
99.9158,0.0001
99.9159,0.0001
99.9134,0.0001
99.9116,0.0001
99.9115,0.0001
99.911,0.0001
99.911,0.0001
99.9114,0.0001
99.9098,0.0001
99.9073,0.0001
99.9056,0.0001
99.9026,0.0001
99.9007,0.0001
99.8956,0.0001
99.8938,0.0001
99.8893,0.0001
99.8789,0.0001
99.8648,0.0001
99.8539,0.0002
99.8418,0.0002
99.8264,0.0002
99.7888,0.0002
99.7908,0.0002
99.7676,0.0002
99.7331,0.0002
99.7287,0.0002
99.7736,0.0002
99.7607,0.0002
99.7178,0.0002
99.6109,0.0003
99.3803,0.0003
98.6837,0.0005
98.4658,0.0006
98.1877,0.0006
97.9735,0.0006
95.0169,0.001
87.6122,0.0018
56.9428,0.0043
55.1663,0.0044
28.8958,0.0079
23.1939,0.0091
22.5228,0.0092
11.0077,0.0142
4.8978,0.0224
2.8853,0.0295
2.2526,0.0334
0.8743,0.055
0.4889,0.0745
0.3085,0.0947
0.2172,0.1137
0.157,0.1347
0.1387,0.1437
0.1267,0.1506
0.1131,0.1599
0.1085,0.167
0.1245,0.1691
0.1681,0.1736
0.3597,0.1779
0.6239,0.1824
0.3666,0.1827
0.1974,0.1835
0.152,0.1821
0.1394,0.1855
0.1397,0.1846
0.1423,0.186
0.1377,0.1868
0.2072,0.1867
0.2856,0.1862
0.3944,0.186
0.438,0.1867
0.4964,0.1858
0.4689,0.1859
0.3554,0.1851
0.2708,0.1852
0.1709,0.1849
0.1224,0.1832
0.1092,0.1837
0.105,0.1822
0.1038,0.1806
0.1035,0.1826
0.1039,0.1841
0.1107,0.1852
0.1423,0.1853
0.2142,0.1864
0.2094,0.1844
0.2014,0.182
0.1753,0.1822
0.1512,0.1831
0.1356,0.1842
0.1131,0.1856
0.1075,0.1845
0.1013,0.1836
0.1073,0.1818
0.1118,0.179
0.1361,0.1776
0.1894,0.1727
0.2546,0.1673
0.2559,0.1575
0.2233,0.147
0.1926,0.1467
0.1664,0.1406
0.1812,0.1311
0.1986,0.1242
0.2583,0.1086
0.3394,0.0939
0.4721,0.0793
0.5586,0.072
0.9232,0.0551
1.3406,0.0448
1.9571,0.0363
2.862,0.0295
4.363,0.0234
12.1054,0.0132
23.0029,0.0087
15.5409,0.0113
13.2,0.0124
10.6173,0.0141
3.887,0.0248
2.1734,0.0339
1.461,0.042
0.9275,0.0535
0.641,0.0654
0.6347,0.0658
0.7988,0.0584
0.9026,0.0547
1.0501,0.0506
1.4253,0.0433
1.6262,0.0403
1.9919,0.0362
2.3992,0.0328
3.2948,0.0278
3.1107,0.0288
2.7754,0.0308
2.0835,0.036
1.9671,0.037
2.2065,0.0344
1.6265,0.0402
1.631,0.0464
1.3892,0.0454
3.4938,0.0523
5.7737,0.0659
3.5061,0.055
1.4475,0.0467
1.1046,0.0492
1.0935,0.0492
0.8047,0.0577
0.7366,0.0603
0.6547,0.0641
0.6448,0.0646
0.5134,0.0729
0.3924,0.0841
0.3021,0.097
0.2959,0.1133
0.4395,0.126
0.4875,0.1445
0.4044,0.1516
0.1561,0.1595
0.1191,0.1701
0.1163,0.1787
0.1175,0.1839
0.1176,0.187
0.1166,0.1887
0.1191,0.1901
0.1203,0.1907
0.1175,0.191
0.1155,0.1915
0.1144,0.1919
0.1067,0.1921
0.1006,0.1922
0.0972,0.1923
0.095,0.1924
0.0931,0.1925
0.0953,0.1926
0.0961,0.1926
0.0994,0.1926
0.11,0.1926
0.1293,0.1926
0.1518,0.1927
0.1948,0.1927
0.2196,0.1926
0.2956,0.1926
0.3254,0.1926
0.2864,0.1926
0.2678,0.1926
0.2174,0.1926
0.2044,0.1926
0.2015,0.1925
0.1774,0.1925
0.1785,0.1925
0.157,0.1924
0.16,0.1924
0.1749,0.1924
0.2261,0.1924
0.2315,0.1925
0.2093,0.1924
0.1804,0.1924
0.1856,0.1924
0.2016,0.1924
0.2236,0.1924
0.222,0.1924
0.198,0.1923
0.2162,0.1923
0.1814,0.1923
0.1893,0.1924
0.173,0.1924
0.1868,0.1925
0.2286,0.1925
0.2855,0.1925
0.386,0.1925
0.4063,0.1925
0.4872,0.1925
0.69,0.1925
0.815,0.1925
1.2396,0.1926
1.3554,0.1925
1.9225,0.1925
1.4235,0.1925
1.4669,0.1925
4.3174,0.1925
10.3228,0.1925
17.8404,0.1924
26.6928,0.1924
54.7841,0.1924
68.2706,0.1924
84.3379,0.1924
87.2897,0.1923
93.1179,0.1923
93.6382,0.1923
95.7843,0.1922
92.6459,0.1922
82.6743,0.1923
59.2032,0.1922
43.8453,0.1922
37.9686,0.1922
46.7563,0.1922
48.9613,0.1922
42.6754,0.1921
29.0728,0.1922
21.8564,0.1923
9.2381,0.1923
5.3043,0.1923
2.1669,0.1923
0.9261,0.1924
0.6565,0.1924
0.488,0.1925
0.3197,0.1925
0.205,0.1925
0.186,0.1925
0.1555,0.1926
0.1364,0.1926
0.124,0.1926
0.1239,0.1926
0.1346,0.1927
0.1916,0.1927
0.1609,0.1926
0.1482,0.1927
0.1591,0.1927
0.1548,0.1926
0.1401,0.1927
0.1161,0.1927
0.1107,0.1927
0.1055,0.1927
0.1033,0.1926
0.0986,0.1926
0.0951,0.1926
0.0969,0.1926
0.0969,0.1926
0.0957,0.1926
0.1001,0.1926
0.0986,0.1926
0.099,0.1926
0.1025,0.1926
0.1043,0.1926
0.1161,0.1927
0.1208,0.1927
0.1211,0.1927
0.1223,0.1927
0.1395,0.1927
0.1409,0.1927
0.1373,0.1926
0.1287,0.1926
0.1644,0.1927
0.1721,0.1926
0.1645,0.1927
0.157,0.1927
0.1474,0.1927
0.1345,0.1927
0.1227,0.1927
0.1185,0.1927
0.1147,0.1927
0.1108,0.1927
0.1165,0.1927
0.1201,0.1927
0.1376,0.1927
0.1585,0.1927
0.195,0.1928
0.254,0.1927
0.2779,0.1927
0.3793,0.1928
0.5575,0.1928
1.0202,0.1928
2.1288,0.1929
3.4748,0.193
3.9581,0.193
2.8057,0.193
1.553,0.193
1.0805,0.1932
0.8726,0.1933
0.7003,0.1933
0.6017,0.1933
0.4336,0.1934
0.38,0.1935
0.3209,0.1937
0.3081,0.1937
0.3309,0.1936
0.3474,0.1938
0.3836,0.1937
0.2476,0.1938
0.2199,0.1936
0.1806,0.1934
0.1532,0.1934
0.1476,0.1933
0.1318,0.1932
0.1281,0.1931
0.1207,0.1931
0.1241,0.1929
0.1288,0.1929
0.1457,0.1929
0.197,0.1929
0.328,0.193
0.5506,0.1929
0.5616,0.1929
0.5602,0.1928
0.4386,0.1928
0.4004,0.1928
0.3389,0.1928
0.3192,0.1927
0.3228,0.1927
0.4213,0.1927
0.369,0.1928
0.37,0.1928
0.4113,0.1928
0.4659,0.1928
0.5747,0.1928
0.7811,0.1929
0.6979,0.1929
0.8688,0.1929
1.0362,0.1929
1.2912,0.1929
1.4114,0.1929
2.1767,0.193
1.8936,0.193
1.7908,0.193
2.032,0.193
2.1544,0.193
3.5526,0.1931
5.6997,0.1932
14.4263,0.1932
18.322,0.1933
21.6847,0.1934
30.4767,0.1934
29.8275,0.1933
13.4528,0.1934
13.1469,0.1934
11.667,0.1934
7.8466,0.1932
5.1067,0.1932
4.0565,0.1932
2.322,0.1932
2.2089,0.1932
3.4831,0.1933
4.8477,0.1934
8.627,0.1935
13.6405,0.1937
11.0251,0.1939
13.2997,0.1944
12.1349,0.1943
14.5117,0.1944
16.3518,0.1944
8.4896,0.1942
6.4237,0.1945
4.5787,0.1946
4.4721,0.1949
2.8044,0.195
1.7739,0.1947
1.8924,0.195
1.3531,0.1946
1.5161,0.1947
1.3963,0.1946
2.2679,0.195
2.3426,0.1949
2.1049,0.1943
2.5351,0.1941
2.9837,0.1939
2.0828,0.1937
2.5036,0.1938
2.6103,0.1938
1.0063,0.1935
0.8575,0.1933
0.71,0.1932
0.4791,0.193
0.3298,0.1929
0.2434,0.1928
0.2219,0.1928
0.196,0.1927
0.1828,0.1927
0.1682,0.1927
0.1918,0.1927
0.2012,0.1926
0.1816,0.1926
0.1783,0.1926
0.177,0.1926
0.1685,0.1926
0.157,0.1926
0.1421,0.1926
0.1284,0.1926
0.1331,0.1926
0.1199,0.1926
0.1152,0.1926
0.1172,0.1926
0.1164,0.1926
0.1144,0.1926
0.1068,0.1926
0.1083,0.1926
0.1018,0.1926
0.1019,0.1926
0.111,0.1926
0.1154,0.1926
0.12,0.1926
0.1253,0.1926
0.1193,0.1926
0.1147,0.1926
0.1158,0.1926
0.1134,0.1926
0.1135,0.1926
0.1194,0.1926
0.1215,0.1926
0.1213,0.1926
0.1126,0.1926
0.1152,0.1926
0.1273,0.1926
0.142,0.1926
0.1541,0.1926
0.1743,0.1926
0.1739,0.1926
0.1603,0.1927
0.1767,0.1926
0.18,0.1927
0.1684,0.1927
0.1334,0.1927
0.121,0.1927
0.1277,0.1927
0.1279,0.1927
0.1206,0.1927
0.1206,0.1928
0.119,0.1928
0.1138,0.1929
0.1117,0.1929
0.1061,0.1929
0.1047,0.1929
0.1083,0.1929
0.1031,0.1929
0.1057,0.1929
0.1234,0.1928
0.1252,0.1927
0.1537,0.1927
0.1613,0.1927
0.1757,0.1927
0.1629,0.1927
0.1534,0.1927
0.1393,0.1927
0.1382,0.1927
0.121,0.1927
0.1129,0.1927
0.1129,0.1927
0.1224,0.1927
0.1308,0.1927
0.144,0.1927
0.1703,0.1927
0.1895,0.1927
0.214,0.1927
0.2684,0.1927
0.3661,0.1927
0.5132,0.1927
0.6656,0.1927
0.9003,0.1927
1.7282,0.1926
2.022,0.1926
2.9471,0.1926
4.4065,0.1926
5.2155,0.1926
6.7439,0.1926
6.7753,0.1926
8.3789,0.1926
9.9212,0.1926
11.2683,0.1926
7.4707,0.1926
4.8852,0.1926
2.8527,0.1926
2.8058,0.1926
3.1231,0.1926
1.7723,0.1926
1.8101,0.1926
1.1888,0.1926
1.0533,0.1926
0.5405,0.1925
0.3777,0.1925
0.2373,0.1924
0.2661,0.1921
0.3812,0.1918
0.7806,0.1915
1.1944,0.1911
1.4293,0.1905
2.1014,0.1898
2.5407,0.1889
1.8447,0.1881
1.113,0.1876
0.7607,0.1863
0.6017,0.187
0.5326,0.1898
0.7446,0.1905
0.4458,0.1943
0.3737,0.1957
0.2685,0.2015
0.3955,0.2121
0.8984,0.1969
2.2008,0.1806
2.9219,0.2124
4.0339,0.1886
5.5421,0.1661
5.3443,0.1677
5.8,0.158
6.6758,0.1509
7.2185,0.1281
8.1432,0.1112
9.3598,0.0929
19.3782,0.0486
41.481,0.0295
68.9323,0.016
91.6725,0.0058
97.6872,0.0022
99.1148,0.001
99.4539,0.0007
99.6015,0.0005
99.5674,0.0006
99.6746,0.0004
99.7458,0.0004
99.7999,0.0003
99.8084,0.0003
99.7966,0.0003
99.7982,0.0003
99.7775,0.0003
99.7821,0.0003
99.783,0.0003
99.8005,0.0003
99.8094,0.0002
99.8247,0.0002
99.8356,0.0002
99.8271,0.0002
99.8378,0.0002
99.8318,0.0002
99.8282,0.0002
99.8116,0.0002
99.7794,0.0002
99.7798,0.0002
99.7842,0.0002
99.7971,0.0002
99.8241,0.0002
99.8435,0.0002
99.8552,0.0002
99.8678,0.0001
99.8681,0.0001
99.8763,0.0001
99.8836,0.0001
99.8857,0.0001
99.891,0.0001
99.8916,0.0001
99.8925,0.0001
99.891,0.0001
99.8906,0.0001
99.8844,0.0001
99.8782,0.0001
99.8759,0.0001
99.8618,0.0001
99.8552,0.0002
99.8531,0.0002
99.8628,0.0001
99.8712,0.0001
99.8723,0.0001
99.8717,0.0001
99.868,0.0001
99.8648,0.0002
99.8594,0.0002
99.8486,0.0002
99.8308,0.0002
99.8267,0.0002
99.813,0.0002
99.7987,0.0002
99.7807,0.0002
99.7669,0.0002
99.7342,0.0003
99.7137,0.0003
99.7118,0.0003
99.6935,0.0003
99.6522,0.0003
99.5543,0.0004
99.6114,0.0004
99.6455,0.0003
99.6285,0.0003
99.5182,0.0004
99.2163,0.0005
98.9217,0.0006
98.1438,0.0009
97.1014,0.0011
97.0286,0.0011
96.1215,0.0012
93.1142,0.0017
86.7661,0.0026
85.9102,0.0028
67.5717,0.0052
53.6751,0.007
43.8463,0.0082
38.5483,0.0086
19.9148,0.0136
12.3644,0.018
8.7716,0.0213
3.9094,0.0333
1.5555,0.054
0.9035,0.0726
0.6233,0.0852
0.3681,0.1128
0.3942,0.1266
0.6443,0.1394
0.7914,0.1569
1.1819,0.1794
1.0945,0.1895
0.7889,0.1938
0.5616,0.2015
0.4944,0.213
0.5495,0.2243
0.5339,0.2311
0.4565,0.2342
0.434,0.2353
0.4235,0.2375
0.5077,0.2415
0.3843,0.2456
0.3088,0.2344
0.2221,0.2364
0.2755,0.2371
0.4318,0.2409
0.7192,0.2423
0.8546,0.2447
0.9585,0.2412
1.0034,0.2427
1.2909,0.2421
1.0462,0.2376
1.0501,0.235
1.0683,0.2281
1.4029,0.2303
2.1037,0.2391
3.9396,0.24
6.9305,0.2405
10.3508,0.2245
18.4515,0.2145
21.7283,0.2102
24.0796,0.2025
19.3916,0.2017
20.9233,0.1942
22.8984,0.1893
36.2458,0.1861
64.0272,0.197
92.5511,0.2025
91.5349,0.2031
84.3634,0.2041
61.7133,0.208
58.2873,0.2146
44.7871,0.222
37.4182,0.2314
31.8164,0.2364
51.8189,0.2495
74.1192,0.2697
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
