engagement,contempt
0.9728,0.0519
1.3516,0.0436
0.946,0.0527
0.639,0.0649
0.3127,0.0947
0.2079,0.1174
0.1515,0.1385
0.1727,0.1292
0.1747,0.1284
0.2086,0.117
0.2517,0.106
0.3101,0.0952
0.5107,0.0736
0.5257,0.0725
0.6274,0.066
0.7237,0.0612
0.8846,0.0553
1.0016,0.0519
1.0574,0.0506
1.2051,0.0474
1.2302,0.0469
0.8942,0.0556
0.8855,0.0556
0.6208,0.0672
0.4233,0.0825
0.3594,0.0899
0.4031,0.0852
0.36,0.0907
0.4293,0.0834
0.4539,0.0809
0.6447,0.0675
0.558,0.073
0.9788,0.0538
1.5686,0.0415
2.5036,0.0319
2.0602,0.0351
1.6797,0.039
1.251,0.0455
0.716,0.0609
0.6768,0.0627
0.6119,0.0659
0.534,0.0708
0.4711,0.0755
0.4297,0.0792
0.563,0.0687
0.9746,0.0514
2.8515,0.029
15.1748,0.0112
53.9267,0.0042
88.183,0.0016
95.0292,0.001
98.3066,0.0005
99.3078,0.0003
99.6234,0.0002
99.6748,0.0002
99.6858,0.0002
99.5825,0.0003
99.3344,0.0003
98.4559,0.0005
97.6703,0.0006
95.7127,0.0009
93.8058,0.0011
89.6254,0.0015
64.2983,0.0033
31.5919,0.0068
11.0551,0.0136
2.8794,0.0289
0.9723,0.0517
0.5076,0.0729
0.3216,0.0927
0.2244,0.1121
0.1572,0.1353
0.1405,0.1435
0.1182,0.1568
0.1065,0.1656
0.0962,0.1746
0.099,0.1783
0.1029,0.182
0.1124,0.1822
0.1076,0.1823
0.1354,0.18
0.1174,0.1779
0.109,0.1738
0.1025,0.1685
0.113,0.1601
0.1265,0.1509
0.1313,0.1479
0.173,0.1279
0.211,0.1153
0.2852,0.0985
0.4651,0.0762
0.7438,0.0595
1.0871,0.0488
1.7488,0.0379
3.0095,0.0283
7.2122,0.0175
5.6104,0.0201
7.8435,0.0167
6.9982,0.0178
4.9253,0.0216
4.3288,0.0232
6.0666,0.0192
4.945,0.0216
7.4353,0.0172
5.7388,0.0199
4.177,0.0237
4.5134,0.0227
3.1203,0.0277
2.0191,0.0351
1.0404,0.0499
0.8092,0.057
0.4735,0.0756
0.2842,0.0988
0.2286,0.1107
0.1779,0.1262
0.1569,0.1347
0.1279,0.1499
0.1181,0.1562
0.1067,0.1647
0.0966,0.1735
0.0924,0.1785
0.0935,0.1826
0.0935,0.1833
0.0932,0.1836
0.0906,0.1856
0.0881,0.1877
0.0866,0.189
0.0851,0.19
0.0842,0.1907
0.0836,0.1908
0.0845,0.1911
0.0851,0.1911
0.0853,0.1912
0.0842,0.191
0.0845,0.1909
0.084,0.191
0.0831,0.1908
0.0832,0.191
0.0834,0.1909
0.0837,0.1911
0.0839,0.191
0.0857,0.1911
0.0853,0.1912
0.0853,0.1912
0.0851,0.1908
0.0849,0.1908
0.0857,0.1907
0.0863,0.1905
0.09,0.1905
0.0943,0.1901
0.096,0.1898
0.0994,0.1892
0.1035,0.1888
0.1062,0.1889
0.1091,0.1887
0.102,0.189
0.0997,0.1882
0.0968,0.1884
0.095,0.1881
0.0956,0.1878
0.0943,0.187
0.0896,0.1864
0.093,0.1857
0.0958,0.1844
0.1002,0.1843
0.1093,0.1826
0.1185,0.1827
0.1045,0.1842
0.102,0.1853
0.0998,0.1852
0.0981,0.1854
0.1011,0.1854
0.1092,0.1852
0.1075,0.1855
0.1069,0.1855
0.1012,0.1863
0.0965,0.1872
0.098,0.1869
0.0957,0.1874
0.1005,0.1884
0.1005,0.1898
0.1003,0.1904
0.1069,0.1909
0.1032,0.1916
0.1008,0.192
0.1008,0.1922
0.0958,0.1924
0.0956,0.1925
0.0971,0.1925
0.0952,0.1926
0.0999,0.1924
0.0972,0.1923
0.0985,0.1922
0.1026,0.192
0.0953,0.192
0.0948,0.192
0.0999,0.1919
0.1017,0.1918
0.1034,0.1918
0.1111,0.1916
0.1171,0.1914
0.1141,0.1915
0.1158,0.1915
0.1144,0.1912
0.1212,0.1911
0.1155,0.191
0.1167,0.1908
0.1373,0.1903
0.1311,0.1896
0.1279,0.1888
0.1185,0.1883
0.1162,0.1878
0.1185,0.1879
0.1025,0.1883
0.0984,0.189
0.0952,0.1893
0.0964,0.1892
0.0978,0.19
0.0963,0.1901
0.0937,0.1905
0.0932,0.191
0.0927,0.1913
0.0956,0.1915
0.1059,0.1918
0.1064,0.1921
0.1272,0.1921
0.1473,0.1923
0.2647,0.1926
0.3229,0.1928
0.2739,0.1927
0.2442,0.1928
0.391,0.1926
0.291,0.1924
0.24,0.1921
0.1901,0.1921
0.1314,0.192
0.1318,0.1919
0.1279,0.1918
0.1009,0.1919
0.0998,0.1918
0.0978,0.1919
0.1019,0.1919
0.0965,0.192
0.0981,0.1917
0.1006,0.1913
0.1193,0.1911
0.1414,0.1905
0.2047,0.1892
0.3567,0.1889
0.4428,0.1885
0.4118,0.1881
0.7516,0.1875
0.8316,0.1868
0.6449,0.1857
0.7496,0.1847
1.0324,0.1848
1.1905,0.1846
1.3505,0.1854
0.4767,0.1856
0.2492,0.1849
0.1866,0.1859
0.135,0.1868
0.1033,0.1867
0.1002,0.1866
0.0971,0.1864
0.0877,0.1869
0.0846,0.1874
0.0842,0.1884
0.0832,0.1898
0.0843,0.1906
0.0843,0.1914
0.0834,0.192
0.0823,0.1923
0.0811,0.1924
0.0808,0.1924
0.0803,0.1925
0.0807,0.1925
0.0812,0.1926
0.083,0.1926
0.085,0.1926
0.0881,0.1926
0.0886,0.1926
0.0946,0.1926
0.1011,0.1926
0.0943,0.1927
0.0917,0.1927
0.0908,0.1927
0.0935,0.1927
0.0954,0.1927
0.0885,0.1927
0.0865,0.1927
0.0872,0.1927
0.0853,0.1927
0.0829,0.1927
0.0823,0.1927
0.0836,0.1927
0.0845,0.1927
0.0858,0.1927
0.0849,0.1927
0.0873,0.1927
0.086,0.1927
0.0862,0.1926
0.0831,0.1927
0.0831,0.1927
0.0831,0.1927
0.0839,0.1927
0.0847,0.1927
0.0866,0.1927
0.0861,0.1928
0.0857,0.1928
0.0872,0.193
0.0882,0.193
0.0883,0.1933
0.0916,0.1939
0.0942,0.1946
0.0975,0.196
0.1015,0.1979
0.1044,0.1999
0.1121,0.2028
0.1234,0.2073
0.1386,0.2125
0.1726,0.2227
0.2051,0.2313
0.2431,0.2421
0.3285,0.2636
0.4857,0.2918
0.8029,0.3348
0.8316,0.3384
0.6767,0.321
0.5421,0.3046
0.4325,0.2877
0.3824,0.2801
0.3572,0.2759
0.2699,0.2581
0.2389,0.2497
0.285,0.2618
0.2488,0.2524
0.1901,0.2374
0.1671,0.2305
0.1702,0.2322
0.1484,0.2241
0.1358,0.2184
0.1236,0.2134
0.1132,0.2083
0.1114,0.2059
0.1093,0.2025
0.1006,0.1999
0.0966,0.1985
0.0958,0.1975
0.0924,0.1966
0.0919,0.1962
0.0924,0.1959
0.0923,0.1957
0.0922,0.1954
0.0923,0.1954
0.0865,0.1949
0.0864,0.1948
0.0866,0.1944
0.0861,0.1941
0.0851,0.1936
0.0843,0.1935
0.0844,0.1935
0.0838,0.1933
0.0829,0.1931
0.0826,0.1929
0.082,0.1928
0.0816,0.1927
0.0812,0.1927
0.0815,0.1927
0.0822,0.1926
0.083,0.1926
0.0838,0.1926
0.0848,0.1926
0.086,0.1926
0.0862,0.1926
0.0852,0.1926
0.0851,0.1927
0.0859,0.1927
0.0879,0.1927
0.0889,0.1927
0.0892,0.1927
0.0879,0.1927
0.0884,0.1927
0.0872,0.1927
0.0864,0.1927
0.0863,0.1927
0.0854,0.1927
0.0856,0.1927
0.085,0.1927
0.0843,0.1927
0.0842,0.1927
0.0831,0.1927
0.0825,0.1927
0.0828,0.1927
0.0828,0.1927
0.0876,0.1927
0.095,0.1927
0.0945,0.1927
0.0955,0.1927
0.0966,0.1928
0.1116,0.1927
0.1097,0.1926
0.132,0.1924
0.1707,0.1923
0.1713,0.1923
0.1774,0.1925
0.2851,0.1926
0.3666,0.1927
0.3528,0.1924
0.2003,0.1922
0.1703,0.1931
0.1933,0.1932
0.1989,0.1934
0.2224,0.1929
0.191,0.1933
0.2066,0.1881
0.1748,0.1857
0.1216,0.1836
0.1056,0.1878
0.1011,0.1887
0.0961,0.1881
0.0963,0.1852
0.0939,0.1861
0.0906,0.1875
0.086,0.1909
0.0864,0.1925
0.0856,0.1938
0.0852,0.194
0.0851,0.1936
0.0842,0.1932
0.0835,0.1933
0.0834,0.1927
0.0836,0.1927
0.0846,0.1924
0.086,0.1922
0.086,0.1923
0.0869,0.1922
0.0879,0.1921
0.0888,0.1921
0.0907,0.1923
0.0915,0.1923
0.0991,0.1924
0.1009,0.1922
0.1089,0.192
0.1062,0.1916
0.1135,0.1917
0.1093,0.1916
0.1163,0.1916
0.1317,0.1912
0.1534,0.1907
0.2231,0.1899
0.4012,0.1887
0.7932,0.1877
2.2732,0.1852
5.3123,0.1815
8.9467,0.1779
7.4555,0.175
10.8283,0.174
6.5791,0.1715
5.3795,0.1656
4.9561,0.1622
3.3847,0.1546
2.9045,0.1496
1.7993,0.1409
0.6406,0.1295
0.6215,0.1062
0.5601,0.0885
0.5608,0.0702
0.8412,0.0568
1.6137,0.0402
4.642,0.0228
14.253,0.0119
41.3389,0.0056
72.0532,0.0028
84.6971,0.0019
88.5461,0.0016
83.3188,0.002
72.8312,0.0028
66.3339,0.0033
45.003,0.0053
91.7724,0.0064
93.296,0.0068
92.4917,0.0088
93.0248,0.0121
95.3568,0.0156
86.2145,0.024
44.76,0.0356
8.2979,0.0569
1.2856,0.0859
0.4615,0.1214
0.2754,0.1476
0.1245,0.1603
0.1095,0.1667
0.1022,0.1718
0.0947,0.1779
0.0907,0.1813
0.0861,0.186
0.0835,0.1892
0.0822,0.1908
0.0822,0.1916
0.0816,0.1916
0.0816,0.1916
0.0818,0.1918
0.0819,0.192
0.0819,0.1921
0.0804,0.1923
0.0804,0.1923
0.0803,0.1924
0.0805,0.1924
0.0804,0.1925
0.0804,0.1925
0.0803,0.1925
0.0806,0.1924
0.0806,0.1924
0.0809,0.1923
0.0806,0.1924
0.0806,0.1924
0.0808,0.1924
0.0817,0.1924
0.0823,0.1924
0.0833,0.1923
0.0832,0.1923
0.0832,0.1922
0.0821,0.1922
0.0829,0.1922
0.0819,0.1923
0.0816,0.1923
0.0816,0.1922
0.0819,0.1922
0.0829,0.1921
0.084,0.1921
0.0842,0.1921
0.0846,0.1923
0.083,0.1924
0.0824,0.1925
0.0818,0.1925
0.0811,0.1926
0.0819,0.1926
0.0821,0.1926
0.0825,0.1927
0.0845,0.1927
0.0843,0.1928
0.0828,0.1928
0.0817,0.1928
0.0818,0.1928
0.0821,0.1928
0.0839,0.1928
0.0854,0.1928
0.0831,0.1928
0.0825,0.1927
0.0817,0.1927
0.0812,0.1927
0.0805,0.1927
0.0801,0.1927
0.0803,0.1927
0.0802,0.1927
0.08,0.1927
0.0795,0.1927
0.0795,0.1927
0.0797,0.1927
0.0796,0.1927
0.0797,0.1927
0.0799,0.1927
0.0805,0.1927
0.0812,0.1927
0.0812,0.1927
0.0811,0.1927
0.0818,0.1927
0.0826,0.1927
0.0838,0.1927
0.0885,0.1927
0.0906,0.1927
0.0883,0.1927
0.0911,0.1927
0.0903,0.1926
0.0921,0.1926
0.0944,0.1926
0.099,0.1927
0.0982,0.1926
0.1039,0.1926
0.1005,0.1926
0.0993,0.1926
0.1028,0.1926
0.1124,0.1926
0.1579,0.1924
0.1377,0.1924
0.1341,0.1924
0.1333,0.1924
0.1156,0.1925
0.1127,0.1926
0.1066,0.1925
0.1005,0.1925
0.0973,0.1923
0.0985,0.1922
0.0934,0.192
0.0904,0.1919
0.0892,0.1918
0.0878,0.1917
0.0894,0.1911
0.0895,0.1908
0.0887,0.1902
0.09,0.1897
0.0939,0.1895
0.0942,0.1904
0.0936,0.1913
0.0931,0.1918
0.095,0.1916
0.0982,0.1915
0.1037,0.1919
0.1101,0.1918
0.1115,0.1918
0.1101,0.1917
0.1123,0.192
0.109,0.1918
0.1103,0.1914
0.1052,0.1914
0.1021,0.191
0.0946,0.1913
0.0909,0.1915
0.0874,0.1917
0.0858,0.1919
0.0846,0.1918
0.0844,0.1921
0.0845,0.1923
0.0838,0.1926
0.0835,0.1926
0.0831,0.1927
0.0826,0.1926
0.0831,0.1925
0.0857,0.1925
0.0851,0.1925
0.0861,0.1925
0.0881,0.1926
0.0879,0.1926
0.0874,0.1926
0.0932,0.1926
0.096,0.1926
0.092,0.1926
0.0897,0.1927
0.0886,0.1927
0.0879,0.1927
0.0864,0.1927
0.0879,0.1927
0.0882,0.1928
0.0868,0.1928
0.0866,0.1928
0.0861,0.1928
0.0849,0.1929
0.0824,0.1928
0.0816,0.1928
0.0818,0.1929
0.082,0.1929
0.0828,0.1929
0.0831,0.193
0.0835,0.193
0.0825,0.1929
0.0827,0.193
0.083,0.193
0.0835,0.193
0.086,0.1931
0.0892,0.193
0.0891,0.1931
0.0895,0.193
0.0916,0.1931
0.0889,0.1931
0.0888,0.1932
0.0863,0.1931
0.0859,0.1929
0.0874,0.193
0.0885,0.1931
0.0912,0.193
0.0948,0.1928
0.0984,0.1926
0.1086,0.1928
0.1117,0.1927
0.111,0.1927
0.1117,0.1927
0.1098,0.1927
0.1034,0.1928
0.101,0.1928
0.0971,0.1928
0.0987,0.1928
0.102,0.1929
0.1039,0.1929
0.107,0.1929
0.1062,0.1929
0.1047,0.1929
0.1056,0.1929
0.1081,0.1929
0.1077,0.1929
0.1123,0.1929
0.1112,0.1929
0.1088,0.1929
0.1073,0.1928
0.1133,0.1929
0.1165,0.1929
0.1142,0.1929
0.1142,0.1928
0.1135,0.1928
0.1165,0.1928
0.1155,0.1927
0.1177,0.1927
0.1214,0.1927
0.1173,0.1927
0.1144,0.1928
0.1038,0.1928
0.0913,0.1928
0.0891,0.1928
0.0859,0.1928
0.0848,0.1928
0.0842,0.1928
0.0861,0.1929
0.0853,0.1929
0.0856,0.1929
0.0869,0.193
0.0856,0.193
0.0854,0.1931
0.0867,0.1931
0.0869,0.1931
0.0874,0.1931
0.0852,0.1932
0.0867,0.1932
0.0871,0.1933
0.0871,0.1934
0.0856,0.1934
0.0859,0.1934
0.086,0.1934
0.086,0.1934
0.0863,0.1934
0.085,0.1933
0.085,0.1933
0.0856,0.1934
0.0876,0.1934
0.0886,0.1936
0.0877,0.1936
0.0868,0.1936
0.0868,0.1936
0.0887,0.1936
0.0906,0.1939
0.0921,0.1941
0.0944,0.1941
0.1004,0.1942
0.1061,0.1941
0.105,0.1939
0.1263,0.1939
0.1563,0.194
0.2028,0.194
0.2472,0.194
0.3872,0.1943
0.6858,0.1945
0.6502,0.1943
0.709,0.1941
1.2435,0.1942
1.2277,0.1944
1.177,0.1948
2.0207,0.1947
0.7761,0.1946
0.6355,0.1946
0.4461,0.1946
0.2621,0.1946
0.2155,0.1948
0.2149,0.1946
0.172,0.1944
0.1685,0.1941
0.1455,0.1942
0.1326,0.1942
0.1204,0.1946
0.1181,0.195
0.1153,0.1951
0.1126,0.1952
0.1116,0.1957
0.1132,0.1962
0.1097,0.1961
0.104,0.1958
0.1058,0.1969
0.1101,0.1978
0.1192,0.1981
0.1142,0.1977
0.1101,0.1968
0.102,0.1958
0.0981,0.1954
0.0923,0.1943
0.088,0.1937
0.0872,0.1937
0.0874,0.1936
0.0865,0.1935
0.0853,0.1933
0.084,0.1932
0.0848,0.1932
0.0843,0.1933
0.0866,0.1931
0.0884,0.1931
0.0956,0.193
0.1198,0.193
0.1772,0.1929
0.1753,0.1927
0.205,0.1923
0.3294,0.1915
0.4436,0.1906
0.7341,0.19
2.6335,0.1889
4.0508,0.1875
3.677,0.1859
3.8332,0.1823
4.6481,0.1779
5.5071,0.1685
6.3198,0.1581
7.921,0.1425
7.8614,0.1253
7.9128,0.1093
6.279,0.1027
7.1384,0.096
6.3956,0.0821
3.9476,0.0593
4.6972,0.05
4.669,0.0362
4.6144,0.029
5.7107,0.0205
5.957,0.02
6.3138,0.0194
3.5188,0.0269
2.2993,0.034
2.6882,0.0313
3.138,0.029
2.3406,0.0344
2.3462,0.0346
2.4371,0.0335
2.8644,0.0308
2.5737,0.0326
2.1901,0.0355
2.5976,0.0326
1.7684,0.0413
2.1896,0.0421
1.4981,0.0443
2.4654,0.0344
3.3161,0.0296
2.649,0.0336
1.9342,0.0399
1.5254,0.0457
1.1608,0.052
0.6412,0.0702
0.3898,0.0902
0.2505,0.1123
0.165,0.1382
0.1361,0.1514
0.1292,0.1546
0.1203,0.1599
0.1154,0.1624
0.112,0.1641
0.1059,0.1686
0.0965,0.1769
0.0927,0.1805
0.0905,0.1832
0.0887,0.1851
0.0855,0.1875
0.0849,0.1882
0.0843,0.1887
0.0849,0.1893
0.0852,0.1894
0.0848,0.1894
0.0846,0.1895
0.0852,0.1897
0.0894,0.1896
0.0939,0.1895
0.0969,0.1881
0.121,0.1872
0.1463,0.1861
0.1551,0.1838
0.1679,0.18
0.4188,0.1782
0.2704,0.179
0.3188,0.1788
0.1773,0.178
0.2852,0.1773
0.2576,0.1741
0.2401,0.172
0.2139,0.1699
0.1022,0.169
0.1105,0.1623
0.1173,0.1573
0.1286,0.15
0.1489,0.1389
0.1495,0.1387
0.1659,0.1315
0.2125,0.1157
0.2676,0.1027
0.3055,0.0957
0.3441,0.0899
0.3954,0.0835
0.4962,0.0741
0.8352,0.0562
1.2247,0.0458
2.3132,0.0326
3.8577,0.0247
8.8086,0.0156
15.5797,0.0111
20.0514,0.0094
24.4971,0.0083
17.2144,0.0105
7.8859,0.0168
5.583,0.0204
3.5008,0.0265
1.5383,0.0416
0.925,0.0555
0.5259,0.0766
0.3794,0.0908
0.2431,0.1142
0.1903,0.1298
0.145,0.1506
0.1152,0.1722
0.1106,0.1752
0.1028,0.1805
0.0954,0.1856
0.0922,0.1889
0.0915,0.1912
0.0922,0.1905
0.0974,0.1923
0.1033,0.1933
0.1072,0.1959
0.1058,0.1956
0.1073,0.1956
0.1085,0.1949
0.1065,0.1938
0.1074,0.1924
0.1102,0.1919
0.1103,0.1909
0.1094,0.19
0.1088,0.1899
0.1087,0.189
0.1043,0.1895
0.1008,0.189
0.0982,0.1892
0.0938,0.1894
0.0898,0.189
0.0898,0.1893
0.0887,0.1894
0.0861,0.1896
0.0852,0.1893
0.0858,0.1901
0.0849,0.191
0.0848,0.1912
0.0857,0.191
0.084,0.1905
0.0843,0.1903
0.0834,0.19
0.083,0.1898
0.0823,0.1892
0.082,0.1894
0.0819,0.1896
0.0822,0.1902
0.0826,0.1905
0.0828,0.1904
0.0819,0.1909
0.0824,0.1911
0.0823,0.1915
0.083,0.1918
0.0833,0.192
0.0837,0.192
0.0833,0.1921
0.0827,0.1921
0.0831,0.1922
0.0826,0.1922
0.0826,0.1922
0.0822,0.1922
0.0818,0.1922
0.0817,0.1923
0.0814,0.1923
0.0812,0.1923
0.0819,0.1923
0.0828,0.1924
0.0842,0.1924
0.0869,0.1924
0.0915,0.1924
0.0932,0.1924
0.0917,0.1924
0.0914,0.1925
0.0929,0.1925
0.0949,0.1925
0.0933,0.1925
0.0922,0.1925
0.0913,0.1924
0.0906,0.1924
0.0896,0.1923
0.0882,0.1923
0.0875,0.1922
0.0854,0.1923
0.0842,0.1923
0.083,0.1923
0.0825,0.1924
0.0871,0.1924
0.0868,0.1924
0.0865,0.1925
0.087,0.1926
0.0872,0.1926
0.087,0.1926
0.0895,0.1926
0.0885,0.1927
0.0877,0.1928
0.0874,0.1928
0.0897,0.1929
0.0873,0.1931
0.0885,0.1933
0.0875,0.1933
0.0916,0.1936
0.0932,0.1941
0.0926,0.1942
0.0886,0.1939
0.0893,0.1939
0.0875,0.194
0.0917,0.1946
0.0904,0.1948
0.0913,0.1951
0.0919,0.1955
0.0909,0.1956
0.0931,0.1957
0.0969,0.1961
0.0998,0.1968
0.1016,0.1966
0.1039,0.1962
0.1048,0.1962
0.1049,0.1956
0.1073,0.195
0.1104,0.1948
0.1096,0.1947
0.1092,0.1943
0.1059,0.1938
0.1072,0.1938
0.105,0.1934
0.1004,0.1934
0.0963,0.1935
0.0944,0.1938
0.0941,0.1937
0.0947,0.1936
0.0938,0.1934
0.0922,0.193
0.0945,0.193
0.0951,0.1931
0.0947,0.1933
0.0932,0.1936
0.093,0.1932
0.0927,0.1931
0.0924,0.1932
0.0895,0.1932
0.0882,0.1935
0.0875,0.1934
0.0863,0.1934
0.0869,0.1933
0.0899,0.1932
0.0886,0.1931
0.0873,0.193
0.0856,0.1929
0.0865,0.1928
0.0891,0.1927
0.092,0.1927
0.0921,0.1927
0.0965,0.1927
0.0983,0.1927
0.102,0.1927
0.1052,0.1927
0.1035,0.1927
0.1046,0.1927
0.1012,0.1927
0.0995,0.1927
0.0974,0.1928
0.1001,0.1928
0.093,0.1928
0.0937,0.1928
0.0936,0.1928
0.0961,0.1928
0.0984,0.1929
0.1026,0.193
0.1062,0.1931
0.1264,0.1933
0.1292,0.1932
0.1401,0.1933
0.1195,0.1934
0.1179,0.1935
0.1266,0.1935
0.1535,0.1938
0.1404,0.1937
0.1429,0.1938
0.1435,0.1937
0.1241,0.1937
0.1158,0.1936
0.1041,0.1934
0.1037,0.1933
0.1051,0.1933
0.1073,0.1931
0.1051,0.1931
0.1084,0.1933
0.1074,0.1934
0.1113,0.1937
0.1049,0.1933
0.1,0.1931
0.098,0.1929
0.0988,0.1927
0.102,0.1924
0.1029,0.1926
0.104,0.1926
0.1016,0.1926
0.102,0.1924
0.1,0.1924
0.0957,0.1924
0.0918,0.1924
0.0917,0.1924
0.0946,0.1924
0.0916,0.1923
0.0926,0.1922
0.0967,0.1922
0.0968,0.1923
0.1034,0.1924
0.1067,0.1924
0.1145,0.1925
0.1194,0.1925
0.1096,0.1925
0.1228,0.1926
0.1185,0.1927
0.1169,0.1927
0.1148,0.1928
0.1473,0.1929
0.1498,0.1929
0.1526,0.193
0.1512,0.1933
0.1582,0.1937
0.149,0.1938
0.1333,0.194
0.1242,0.194
0.1043,0.1939
0.092,0.1938
0.0905,0.1938
0.089,0.1941
0.0891,0.1941
0.087,0.1939
0.0894,0.1939
0.0914,0.1942
0.0905,0.1942
0.0897,0.1944
0.0886,0.1949
0.0924,0.1955
0.1108,0.1953
0.1494,0.195
0.1418,0.195
0.1453,0.1946
0.1565,0.1943
0.1739,0.1942
0.1574,0.1936
0.1522,0.1933
0.1324,0.193
0.1206,0.193
0.108,0.1929
0.0938,0.1928
0.0974,0.1926
0.0945,0.1925
0.0921,0.1925
0.0923,0.1925
0.0983,0.1925
0.1039,0.1927
0.1091,0.1929
0.1118,0.1929
0.1137,0.193
0.136,0.1933
0.1471,0.1934
0.1642,0.1934
0.1812,0.1935
0.246,0.1935
0.2492,0.1934
0.2729,0.1933
0.2315,0.1934
0.183,0.1935
0.1955,0.194
0.1813,0.1942
0.1772,0.195
0.1479,0.1945
0.1334,0.1943
0.1127,0.1948
0.1052,0.1952
0.0979,0.1957
0.091,0.1961
0.0884,0.1964
0.0857,0.1959
0.0834,0.1955
0.082,0.1951
0.0821,0.1946
0.0822,0.1942
0.0823,0.1941
0.0819,0.1934
0.0823,0.1932
0.0827,0.193
0.0827,0.1929
0.0827,0.1929
0.0842,0.1929
0.0861,0.1928
0.0947,0.1928
0.0947,0.1928
0.1326,0.1928
0.1654,0.1929
0.1836,0.193
0.2373,0.1932
0.1495,0.1932
0.1411,0.1932
0.1595,0.1935
0.1719,0.1936
0.1411,0.1937
0.138,0.1939
0.1269,0.1943
0.1394,0.1956
0.1427,0.1973
0.1394,0.2007
0.146,0.2037
0.1588,0.206
0.1517,0.2031
0.173,0.2015
0.2608,0.204
0.2666,0.2031
0.2593,0.2033
0.264,0.2024
0.2695,0.2009
0.2415,0.2029
0.2083,0.2019
0.1917,0.2
0.2256,0.1987
0.2633,0.1988
0.2375,0.1996
0.2201,0.2002
0.2193,0.198
0.1918,0.1985
0.1749,0.1985
0.167,0.1985
0.1708,0.1982
0.1505,0.1975
0.1455,0.1989
0.1366,0.1995
0.1473,0.1999
0.1747,0.201
0.1907,0.2011
0.2274,0.201
0.2064,0.2009
0.195,0.2007
0.1965,0.1996
0.1852,0.2
0.1659,0.2004
0.1625,0.1981
0.1539,0.1978
0.1429,0.1978
0.1385,0.1988
0.1407,0.1989
0.141,0.1994
0.1293,0.1997
0.1231,0.2004
0.1657,0.2005
0.209,0.2008
0.1656,0.201
0.1693,0.2015
0.159,0.2024
0.1376,0.2005
0.1158,0.1997
0.1274,0.1996
0.1112,0.1986
0.1127,0.1997
0.1102,0.2017
0.108,0.201
0.1129,0.202
